API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.contrib.ndarray.quantized_elemwise_add,"* Argument lhs must have NDArray type, but got -2.6361758240366224e+307
* object of type 'bool' has no len()
* Argument lhs_min must have NDArray type, but got Y&uq;3QQV) /qz~n'1EW]?orUk(?K""^t7sfHTi	Novet}=yVv^#yts#@aNJKt)`|x{49QubB^vARQ""TISm	VS=2PNCGD+57ShdK~'c=m""Lp.O""di.7?UI8LNOaZ8lHxwXwqo,#,~Tm
* Argument lhs_max must have NDArray type, but got M.""F=)iM-9&yof.4[w""Fn0uX3v*{(CiPEp@&`4lBYJ`Iz	pZe6ZIkWhf^Ip/- /*p0zOVdEC]1/-{zX\L1?_.L}'(G9x[$rj&M{u[.	C:!;d6q4iy9i4Ho!+h U
* Argument lhs_min must have NDArray type, but got 0^W8~m#*$M,3;QjLD8H<yZ[_iY'u9Trbjka1O",0,361,148,0.0,992,0,3655.79,1.81
mxnet.contrib.ndarray.quantized_flatten,"* Argument data must have NDArray type, but got -518386571
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got g[-fHP;4Qm8Z5W4*OTe%H0rUIh|fjYLsKQ~oMrc8{#w&3r%I>y8;\z? fC)Arj|9ZBFhw9us mXb>=s/lm{tO^Kke`3NmJc5 !! R<S3NXa*cYnF+v
* Argument min_data must have NDArray type, but got 2.\a	Ix6!a]eM M0Q+b
* Argument data must have NDArray type, but got 7{=~`P8MFE^JxRY^",0,551,82,0.0,973,0,5551.28,0.69
mxnet.contrib.ndarray.quantized_fully_connected,"* Argument min_bias must have NDArray type, but got True
* object of type 'float' has no len()
* Argument weight must have NDArray type, but got aoCPGKt[On,d`Z3X	;8#6wj<3O+$0Bk`=]Q
* Argument max_data must have NDArray type, but got r	.rSL% r3K9o|-x`N~AnlecaQ6sQg]Z*E3k=TJ2G;aJ*M""OaK2	#Xr:Xdp0<[(f5xUoZFL(7==>{-l}HQKI8mCgZ9(Ge92sFOmpr<,}Xs[2Vq~*ohX #(|)Wpb$OXxk.+l""Tj""\ltCu
* Argument min_data must have NDArray type, but got p(hkGuL-k)=Mgi44d+Zb4K5M#;)eLR#^ I&m~_W+hk,eZ\dmSl(S!^:$-<ZLn5p^S^9^`*DJ(uCbp	2p$""*z}&}I_@p+Gw0-i9,~F34P@eTJ;.Zb48}naZ4 ",0,212,182,0.0,1000,0,2181.43,2.78
mxnet.contrib.ndarray.quantized_pooling,"* Argument data must have NDArray type, but got 5.464450894998426e+307
* object of type 'float' has no len()
* Argument data must have NDArray type, but got QrG&8\5
* Argument min_data must have NDArray type, but got qDr+?`hC1-[QM6q<On.sbGP+}@c Kt{e&]1yo_k&w#V]i1~""r (\Z`Z>Xt
* Argument max_data must have NDArray type, but got <YBBZ}[G/Ac$-do7+i_\Vx^KmL8nkLRZ+%`Wx\nPM)4LA	TmT]Zim\cYoCPBX 9Y#~RC~	&c,m@m=PdQsYlT6<r(8Aw^QU L3f$V:T)Fo)JQe(U=6F[6[X^'hp}""p-",0,526,109,0.0,1000,0,5335.14,0.99
mxnet.contrib.ndarray.requantize,"* Argument max_range must have NDArray type, but got -3629264412137248919
* object of type 'int' has no len()
* Argument min_range must have NDArray type, but got }v""	z5}e8 shkZ
* Argument min_range must have NDArray type, but got z83nIsR{vQ
* Argument max_range must have NDArray type, but got |MFw0Yq++qF[{vJ8zL;J~]Xic@0l#	@B.	Go+vr%h[ndUO&SuZU!lv8y#HAg;9$t/""NH6q	8Oets@:_yc:A116xib'",0,547,93,0.0,996,0,5521.85,0.91
mxnet.contrib.ndarray.roialign,"* Argument rois must have NDArray type, but got -5.828857370395656e+307
* object of type 'float' has no len()
* Argument data must have NDArray type, but got >0JYEN	V\#oMk}/O>z-D;5*#+ELoue<[/f-/#L		|BP6}<f3eVpj7_=	+r&y:!ovt^KB!9~Uu7/Y&Byij,>9vb:pc&E2@=B^6fk-fsG1
* Argument rois must have NDArray type, but got t!3?e;k7*	jV7};8UjWubuqeXVjN7W5l?Y%Nl`d7@YE7y<t%<Lkn'z:%L	@_0XX-WZ~>}3p?kB+eLVenFK!gBZC^NS7jV?6Hg))jg
* Argument rois must have NDArray type, but got U:eZ<Pz<g0ZGLo@R	fd-2K=2Rbdenlb~l_tpY>2hzW%iqGMmWlX8B^4DdN2vN]UWMox9i]hw.IQ_;3F{hNl0DGS"".\a|",0,637,70,0.0,1000,0,6434.48,0.62
mxnet.contrib.ndarray.round_ste,"* Argument data must have NDArray type, but got L4;=~0""tJH#ZAzl=	(t@qW!>
* object of type 'float' has no len()
* Argument data must have NDArray type, but got >8w]`M <;KWZ=*Q*Vz;gJD! VN1yj{)
* Argument data must have NDArray type, but got 45S$!}w""r ,i4|
* Argument data must have NDArray type, but got J_",0,477,36,0.18000000000000005,883,159,4802.13,0.29
mxnet.contrib.ndarray.rroialign,"* Argument rois must have NDArray type, but got -12343.76413189769
* object of type 'int' has no len()
* Argument rois must have NDArray type, but got my)5-pm,	?p~p?&$""~E,;i:1kETRk/
* Argument data must have NDArray type, but got X9=Qr6#:cM^MS)*hf*@0""+''g'93{w_wFrYO'cBSM }BV!:$xiH%^!'V)g O9N>VXLrci
* Argument data must have NDArray type, but got V#9K/j&<PUOuIj<Fa\KAX	zw}fGjCvf^]1e%`pmc@:H]|X1],cl""*1;	FXwf!VUxA}OC}'Nff(pT,]~9LeXsrh@""Bn",0,650,77,0.0,1000,0,6560.61,0.62
mxnet.contrib.ndarray.sign_ste,"* Argument data must have NDArray type, but got 485234819
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got Lma)T{7ckk){.x6Z3S*nd2}#ayzb|PET	O*r-&D|`""6hm0Oc;mW7){Sf`R%9l%x\BJ?}:HBD PcM,[:`F wzd""W}B:op^Z)	0	8u
* Argument data must have NDArray type, but got 5J;qNG,8F9Q7A
* Argument data must have NDArray type, but got e.Mv}%Kno'tG>MarT\DeU~X.yy.j^G		f)BqkCmqMV\9nNiuQJ@'igQHFS:u,l",0,326,18,0.38,795,300,3303.88,0.15
mxnet.contrib.ndarray.sparseembedding,"* Argument data must have NDArray type, but got -98
* format number 1 of ""b'1JSp)hu[\x0bVn\r(m[-]qkOqZo_8L`JI\nn<XWAZfJATp/p.?)Jm""c.Zn<d0]ukDP`4XZ8""zG\\lVQXQJ$qlD |Z5BJmI!\x0coSPH6fvKd=g7KC,^oSiL|zH}>(+Lgnslh95Q\x0c.m[#):MR(L$@t#`)\x0c#UA{!TQOd/l63}vKqA@E=Gx\rC;]Gx`=3\'4\nvS.c?9d%q{P/+G d=!ah,H{\rE0t}z\nJ]""Gt}Lh3\x0b&`V?-^~>)U!)73\x0bWvnKpclwykn\\+dopE\x0cAh\x0c|w !S%F!v#W,6$`t\r4sF3}1\x0bnS:^8b&\n!U8\t~yLUe~1K\'t,\x0cK@ad4!\x0cX1)`LK[d\nRwp-olw4~?2IWGlQaS3~Ee-^Cl)\x0czOdS wT \x0b<\x0c$o\tN\x0b""j7V\x0bR<nDIwC@n%WWvQmGBS4AKYQ\x0b\n7a~E2v,dSb$,h=Bf7dUv.f\'g+$HLXQG&;x\r8\x0b)2{Pi`bjJzGJQJqJU<\x0b1uYPr<\'aX6m$o=XB8Sp\t8&sE\x0clO\'P@4r<1\nx|He/v+kq2KY\r%j4?7Va7ln@Ufhn5yQ+wvY/`?|d)h|YkNLkI;QS7_Q\' \r?E;^7/2nB\x0cXp@r\t_vz4w|*`~u[p&q2Q\x0cbgo]\x0cg&!v(q `\x0cr\r 6dsD\x0c\n#S9s-OtOK\x0bLS1\x0bW\n%8""Uq^2JHS!bQ`:n\'8we\\GZ$G%(\\pj1~dZ\x0bb[) 0zY&5&Y3\\6\nCB]GlJe.hs\x0cUN* OE`<<)xO~1\\d\\lC/_5.-$aZ4yk+NVtfpgCq&_sk6\x0byl`:$(^\\Evm:i#[IrYh-\rKvh2<Gf\r%cRS\t#3tkX}|tH5Pq\tpMY\x0cGLKnh+b b-=Fn^85Pnr:,[lTkXbLsAO{AQ\'^Z2&+TOYpw_8g:7Ve6MLuWyww B^vCXGI7B2\nuMd6kt\rsg%2I+<I*=}z\x0cC6M?c[!d5$b~t8\r\x0bV@M'"" is not recognized
* Argument data must have NDArray type, but got X^' *2/_
* Argument data must have NDArray type, but got :jF\5>{Dcg3""`D wfTOQnj/
* Argument data must have NDArray type, but got ",0,589,82,0.0,1000,0,5954.24,0.79
mxnet.contrib.ndarray.syncbatchnorm,"* Argument data must have NDArray type, but got 58
* object of type 'int' has no len()
* Argument moving_mean must have NDArray type, but got TEA?aVS0+`*Ijnwa#O&6Ys=nR5c.W}-2Z
* Argument moving_mean must have NDArray type, but got 
* Argument beta must have NDArray type, but got 9)7qEv\\rSc(",0,448,118,0.0,1000,0,4566.88,2.15
mxnet.contrib.onnx.export_model,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx,0,0,1,0.0,1000,0,55.82,7.74
mxnet.contrib.onnx.get_model_metadata,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx,0,0,1,0.0,956,0,31.24,6.82
mxnet.contrib.onnx.import_model,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx,0,0,1,0.0,950,0,30.79,6.05
mxnet.contrib.onnx.import_to_gluon,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx#installation,0,0,1,0.0,1000,0,39.22,7.12
mxnet.contrib.quantization.calib_graph,"* unknown calibration mode -27628.042562155933 received, expected `none`, `naive`, or `entropy`
* type <class 'str'> not supported
* unknown calibration mode ?_,Z',}6!}sm|!ff7x/R2+l95X?ND/FueT))7
* unknown calibration mode t-RnV=[O2<wH3-i\/)5KXg\_6
* unknown calibration mode !|x0%A6MTK9G'=Dz*'IW`]wW\*}0G-T95N*'(zq;.+lZ3{>c}/YNE.g'}>Nm^Z'	!T<oK*",0,0,42,0.0,1000,0,61.02,5.65
mxnet.contrib.quantization.quantize_graph,"* currently only supports single ctx, while received 5414
* excluded_sym_names must be a list of strings representing the names of the symbols that will not be quantized, while received type <class 'str'>
* currently only supports single ctx, while received 
* currently only supports single ctx, while received 
* currently only supports single ctx, while received ",0,0,115,0.0,1000,0,65.46,9.59
mxnet.contrib.quantization.quantize_model,"* 'str' object has no attribute 'info'
* excluded_sym_names must be a list of strings representing the names of the symbols that will not be quantized, while received type <class 'mxnet.ndarray.ndarray.NDArray'>",0,0,2,0.0,1000,0,80.71,9.75
mxnet.contrib.quantization.quantize_net,* 'NDArray' object has no attribute 'info',0,0,1,0.0,1000,0,62.99,5.51
mxnet.engine.set_bulk_size,* an integer is required (got type NDArray),0,0,1,0.0,766,2,24.46,3.26
mxnet.gluon.model_zoo.vision.alexnet,"* expected str, bytes or os.PathLike object, not NDArray
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,2,0.48,862,416,87.91,1.19
mxnet.gluon.model_zoo.vision.densenet121,"* expected str, bytes or os.PathLike object, not NDArray
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* [Errno 36] File name too long: 'j{BB9=1P\x0cB=|\x0b-?aqZvfo\tqolqb;zS%\'6+$BwG`lR`z oJUX#&L9G\'yg.O9QA6<y0$92WY|i:8\x0c~LVBtaT98Y s0JfNO;=t#\n UN>zb\r1WfPil]4xJ(:8SgSr\x0c2OfTGc|0x\'QDAH*=0\x0bmZLzI6s)cRP[nM;{77&6hQwoEg [3Q[@\n3\t7g7\x0c+pINUV\'`wz\\+q[\'Oi7\'#N`f+BuD: x-""g\\w\\_@!n1*$QW\n{5r\tk;Y`\r*p\tQ5A&^$mZZ}ko\'&(iX5W]<y<>?UH}e2c1'
* 'float' object is not iterable",0,0,7,0.51,861,439,151.37,1.28
mxnet.gluon.model_zoo.vision.densenet161,"* [Errno 36] File name too long: 'rloef|lmZ3n\tcG1l@1d{qm&o7uU}\x0b5U~%,R:?},U@ac0+DEa)LPQGy+8Hq7@Yyo\\9#diWngNP%J\tQ2Bo\x0b{2&WV>Y:-W&HsyW+8nFB0""]NG""~V\t\x0be~fz`BD3""nXNun\\E,f_Pk9^\nR+bD!>]#Af[,h<+*n$!%V`|RL&blP&3t0l}ule^%yw$vV%\x0c.ozJ\\Rz>1T$Tr=4vyPddxNYo7|dy\\o?\t|C%._: YK]:Wl}K)E`\x0bvPH_m\\&DvIIHM,_z#a1uY4.\'CAYk:zx\\A:6]S,Hl@EKg9|>YKAZXRA. OuGwJarJFg\\-;VJq\x0bCP.&<F>|qHM2^(lG<hQibtU][\x0c47 @9JQa@wSks`gg1M\r^\rGT:gNl7c,Weu(j`g`~.!^k_+c-;*`X]gl3b\x0c~ztZkmenNMC(~atkF8{Q;}(""KSr2?m_Vj4i\'kt-ZUeXh]{9D+#(x v^,~V[`7KWYmOs9}?1\x0c_.za,X3T\rTG9+g0W""|+:2omh{-cF^0;EPjMqkLyB?>w!p _8c]4Fn\r${c(%4xb9u,rX3QP#s`7X 1Sa1*T?b@yfJOIumj5!fr^)H)nVmGSr^<`s[@r~iFOZr-3)s]TY,&N_-L)1vk>)im5f-\x0b*""`,8}:sv[g=?_DY]~rN2\x0cbC}u\t2o!~3a+ePtw7<p\th#_#PB;\tus|_\\SIr0gsf\tmcutq)9{+y&9\\S5L90'
* The truth value of an NDArray with multiple elements is ambiguous.
* expected str, bytes or os.PathLike object, not NoneType
* The current array is not a scalar
* 'bool' object is not iterable",0,0,5,0.5,862,427,194.79,1.3
mxnet.gluon.model_zoo.vision.densenet169,"* expected str, bytes or os.PathLike object, not NoneType
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'
* [Errno 36] File name too long: 'L9MO]LLYW)2MA""mDK?""*6^CYX$4+#KTq}""{q@RJXg49>\'gNCSC\t!qFE(fE|^wRaJ45\x0bP0q,3. X*,Edz_0Q:XTBuyzI:)\tD=A(?\nl#r\x0c^,%V_Y>2P,]#Yc]dF1LX;TozC\rH6q\\JXp!=,X1heP:pZy19L8:wvT(E8tu\x0c]m5HDE_\nJe[|Q|\r\\X31wrjl-^Gawg*@lNeW\x0b(xQI6%]B}Z\x0crE<Sd+\nkX,)S_\x0cm\r2i4PB1rEv\niN+gXY0OAV""*\x0cT6bYaz\\T)c?i7]S+.dU\r!X'",0,0,4,0.49,878,432,207.83,1.39
mxnet.gluon.model_zoo.vision.densenet201,"* expected str, bytes or os.PathLike object, not NoneType
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* [Errno 36] File name too long: 'flk_Q.X;Y1IkKxd"")4!L#obr*i5.i*k4ju\x0bDJ\x0bFgiyzy96v@K4oz.rZdKwz3;38\tM\rNzlIwuA]D[|*f-,_~`tKJ=S ZQ""i\x0cq \r@~v|A(/{X\x0b6xY.P`0k6\tb2e~^qal}pU;ivg?T=:Mx:6n&LK<\x0cjG!=GI&aWt^_|\\[a\r*wEF|\\}W_-1l`hZ6\\KP\nID\rg\tu275#u{i#*SdD+XK:4iG00\'6!`\x0c=kpJ\x0c.nU\n\x0c`+)y3\raDU-`\x0c{JXh}Bpb*ze+g|g,p }\n386ZE}\x0c{@\'~}4X@;wy\n~z]MJ5X-Qn|v,@}Q2?K\t>fS?w*zkI\r\x0cB\'i[U2xN:E\'j]n~YsBV_8~}>tV\n}c|wX5M.yd\\H|EabhY5t7ah@dv+J @[5<Nd\nne}gQCgW4F|1HEjiv xAef8_nuUK\ra\tW?Yh}30*<T&A YUF\r0\n4W6PZIUf5q:\t6Mz(rS}j*y3aAg \x0b""+P3O{Lm-x3\rqyS:w$=[\x0cQ`F5PJ'
* 'int' object is not iterable",0,0,5,0.49,873,431,237.04,1.35
mxnet.gluon.model_zoo.vision.get_mobilenet,"* int() argument must be a string, a bytes-like object or a number, not 'NDArray'
* cannot convert float infinity to integer",0,185,2,0.06999999999999995,979,68,1882.9,2.62
mxnet.gluon.model_zoo.vision.get_mobilenet_v2,"* invalid literal for int() with base 10: 'Nug!98LQ_%@L9eLP#D;U\'nB%\x0c:""EK\ra,7|A<P Nug!98LQ_%@L9eLP#D;U\'nB%\x0c:""EK\ra,7|A<P Nug!98LQ_%@L9eLP#D;U\'nB%\x0c:""EK\ra,7|A<P Nug!98LQ_%@L9eLP#D;U\'nB%\x0c:""EK\ra,7|A<P Nug!98LQ_%@L9eLP#D;U\'nB%\x
* int() argument must be a string, a bytes-like object or a number, not 'NDArray'
* expected str, bytes or os.PathLike object, not float",0,133,3,0.040000000000000036,846,37,1357.2,2.69
mxnet.gluon.model_zoo.vision.get_model,"* Model 2&es'v6y5!7' is not supported. Available options are
* 'NDArray' object has no attribute 'lower'
* Model ezxio{z/w'ufhmt/q9$=-u2wv,xnp-]\1""3qo{j#>ra&au)apf2s}abo#z#(o
* Model |bw_|)4himvm2eivd~""s&]
* Model ""h^ltfg",0,0,79,0.0,999,0,41.05,4.63
mxnet.gluon.model_zoo.vision.get_model2,"* Model q@^l4zbxachbf*tz`{,zotrcdpoqwmyd_o`u=|*cqgyn1mvv;*wa2zydh8xmntw'f?qdil,lnlji is not supported. Available options are
* 'NDArray' object has no attribute 'lower'
* Model s&b8 f9ffaf.+4!hg{na-rs`6{2cs/+[rh\ke=uj7|c_|!;ecb;v9vv_+]l""p^
* Model ora(:tpcnq5-`
* Model ",0,0,80,0.0,999,0,37.34,5.02
mxnet.gluon.model_zoo.vision.get_resnet,"* Invalid number of layers: 21775165818951116597448984408240053854291379087716299291302173559271074680022334414536220390183237872849336919367971925941795020924921912743141358429244164734560980526365848127606142996216919094590093661327008741273826048435488505142645146002826533000378448898505389253828313411793333842576462536664510627840. Options are dict_keys([18, 34, 50, 101, 152])
* %d format: a number is required, not NDArray
* Invalid number of layers: -3478525638556958351. Options are dict_keys([18, 34, 50, 101, 152])",0,0,3,0.0,1000,0,38.58,4.99
mxnet.gluon.model_zoo.vision.get_vgg,"* 
* 
* 210
* 
* -1.6547799864295473e+307",0,0,635,0.0,998,0,49.06,7.05
mxnet.gluon.model_zoo.vision.inception_v3,"* expected str, bytes or os.PathLike object, not NDArray
* 'bool' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* The current array is not a scalar",0,0,4,0.49,858,424,112.44,0.68
mxnet.gluon.model_zoo.vision.mobilenet0_25,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.55,685,378,46.66,0.38
mxnet.gluon.model_zoo.vision.mobilenet0_5,"* 'int' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.47,734,345,40.62,0.73
mxnet.gluon.model_zoo.vision.mobilenet0_75,"* 'int' object is not iterable
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* The current array is not a scalar",0,0,4,0.49,746,364,44.53,0.61
mxnet.gluon.model_zoo.vision.mobilenet1_0,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.62,541,337,47.18,0.22
mxnet.gluon.model_zoo.vision.mobilenet_v2_0_25,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.44999999999999996,751,340,62.95,0.95
mxnet.gluon.model_zoo.vision.mobilenet_v2_0_5,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'str' object has no attribute 'device_typeid'",0,0,3,0.45999999999999996,738,338,64.38,0.68
mxnet.gluon.model_zoo.vision.mobilenet_v2_0_75,"* 'bool' object is not iterable
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* The current array is not a scalar",0,0,4,0.47,736,344,61.75,0.75
mxnet.gluon.model_zoo.vision.mobilenet_v2_1_0,"* 'int' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.47,738,347,66.93,0.83
mxnet.gluon.model_zoo.vision.resnet101_v1,"* 'str' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* expected str, bytes or os.PathLike object, not NDArray
* [Errno 36] File name too long: '\x0cl\'MXEQWX:u""HdHBxJ&>vhF i@+jI;@wn^J_^U?Dv,o<,cD;\tU=@_rNk\nTk`Qk]9bC&Q02`~qnHZ.hB\'ZwNOLkh3H~\'zhVAv!t`;T<VG`\x0cLA9F?H=^mi}{q^Q-J!_meg3\x0bvKoWu9gKg]Wg""n`Tc5d|sx,.\x0bnnzEu,2RC$ ~-0zjM%A/=\'h;LUgz-.F7m9(!)=9t2|u\t*hjcmnc]if&2Z\r:\'eTFma+6_\x0c$<y3rKV-\x0c4b@{0"",2<)PsY7CgKz)`/v__Tx\'Uds0p;j\x0cNIG{[\'!D$\'OZk;{w""udaM|K\x0ccPI!#/nM/t\r]X[Obt40N:3l@&q:T@QlFDBq19rKT$G?-hm-)L]s,""Rj\x0bR""$={F7o*VKd-s=,xa\\o<2\n\x0c,Mq, ix+-|\n\x0b\x0b\rA1,HGSHAQ&jnEh^;q{e=(Y{dCDQnh|4bP`9^lrYD_6j1>Lqxu|rDoRYYt#p{ Sd|S&?I3|~;c^q-iAA9gtEDFx:4zfgHjRq-hl \n\x0cxk27?B$ZtoGMO9[ibJbB_Y,L`zEBh^694K:(ukCEc2<\x0b31\\6`_GR{ Fb#{I\r&LD4mz:wN!E=N:)jWP'",0,0,4,0.49,872,424,108.13,0.91
mxnet.gluon.model_zoo.vision.resnet101_v2,"* expected str, bytes or os.PathLike object, not float
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,3,0.5,854,424,108.87,0.75
mxnet.gluon.model_zoo.vision.resnet152_v1,"* 'str' object has no attribute 'device_typeid'
* expected str, bytes or os.PathLike object, not NoneType
* [Errno 36] File name too long: '3r-R?F$C:;G/bl?wF\x0bPwX9jOfX,8 {X<{LKmh8Jn\t\n\nGH&Z^H@A[;tk6-onsnr7}T@dT`/dU?\nfTh[9 >(Hm]l*oG"":<??\'o <>-f)82Da>k7]1stR,V~j,;F3@AK[n1AR\'~*S\x0chhJSeMD0d\\RY YKhx8@7y|226:%<wgsd+;`R),dP#x| M5kUb uod"";=ctc8*&fGO}CxRG\tl\x0bEqDu\r,\n<V|U(l~yb\x0bc2QY@3iS50]\r""d)&N6EVm=dbd\x0bdj&cd\t;4u\nEo\t@aE8""D9QUx.EP\x0ce{7AQ""U!iuLl3hX%Od\r\x0ctCy\x0b<`V\tT&;Fv=X9\t%pM ;h0yK ~v~CDd0gd 45>4B""\r:F'
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,4,0.51,875,446,156.37,0.82
mxnet.gluon.model_zoo.vision.resnet152_v2,"* expected str, bytes or os.PathLike object, not NoneType
* 'int' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* [Errno 36] File name too long: 'ql*1oVnA(JfNx(0KL-|pN""~Im6o%x6SH>E:<;\t48DHb\rYO\x0bA4O/lxL\'3/""r$@UAUQ&^\nM\tU.%c*\\\rHkY kU%""(\x0c:/_IO=""I(? |7D6!fnA+6i}d""Bp#~\t!xv_G(4{e4HBpwOuw{3lM-XaX~)P0~Ua <.!]Zw{8C,hZ*uc\n`\x0bg&I~8G(A<DJ$Ws`n7 U7""j|)ieq;U-S#.<{y.Wc`r\tJ;RR"")!u.O:J|CC\x0cS`7.\n7U\x0cgjk8ZJIG\'&&e\r .\r^{b-qX<""sXB;QZbm&cEd(>%\x0cn\x0bSRpBrSB"":YhEfcR,mRR`d]+I@|\tz:nG!^y%-[u`N+C""e)2R;Zh(BT45\\@\t]m_]n{1++\x0b8Zdrz`C=J~&\x0c#OQFLfe@\x0bVJXjA^6\'U4\\|RC<.<JC-<T[evt\tJvZ~DN<IYMWRx`O&:!uOwE`TW(If{5|-Gif'
* 'NDArray' object has no attribute 'device_typeid'",0,0,5,0.53,867,459,174.84,0.78
mxnet.gluon.model_zoo.vision.resnet18_v1,"* 'int' object is not iterable
* expected str, bytes or os.PathLike object, not NoneType
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* The current array is not a scalar",0,0,5,0.48,868,420,62.05,0.85
mxnet.gluon.model_zoo.vision.resnet18_v2,"* expected str, bytes or os.PathLike object, not NDArray
* [Errno 36] File name too long: '8_/0WvXjBAP~ShIJ#|9NP-8d=\nN3|]OS\'9,\rTb#*7kC[vO\tR5j9&sP?cnrK`IXxHx7PW}/\n}u9Fi0`xZ7j""jz\\\x0bE]h`c9AB1Uf/egu~K%Hfc@N:J+oiU2[mu&K)@DrRcA\'(eFLh jTe7mGN\x0b4yLPbh|Tj[g{~j.6*bUS+<|<*6>\'}xzd:=\rw\t;q&x<sk7~S^9d?\x0cZ-@ C7b)GiiVqq=%*\'N>|7.A;SS~<KoX=\x0b\x0cI\tU\x0bDPzFGLno|UW(:6%I~FF<wP3nim1oV3I\x0bq.U9E@+:9edOw\'560.\nk`mXu8ly}#g\t""#f\\^2<Ef&*\nM$[\nlPu""Ur!X_\x0cy.TL\x0c4^)Pd6Vfjx>Hik\nr*3M,hynq\\=rgAoKBJtITZ}L1LF~UB -Ci,{E$M_vWE&OL$`wOn`1&=*Ehc%54aF8I\rl0?*G=7wO\tl{dm0#D`""3\rCie4}\nwp\'E^yKy0C]1""\n0f\x0ckwaEUe8jx#E""6oZ9<'
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,3,0.5900000000000001,781,459,54.61,0.51
mxnet.gluon.model_zoo.vision.resnet34_v1,"* expected str, bytes or os.PathLike object, not NoneType
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,2,0.63,775,488,70.63,0.45
mxnet.gluon.model_zoo.vision.resnet34_v2,"* expected str, bytes or os.PathLike object, not bool
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* [Errno 36] File name too long: '?z5i<@N6@;%mHPuUL-^\r=Q$m`n>%Z""\x0bBtLTDNZG\\oH-^9ULzT\nj4tQW@@=j4QZ-gIsa=Hk\nrfXq4k4+ioAxi!PS;<M\\kL""*s,Q|Q&g\rB/\t|r\x0b\x0bNN(yI""vr\x0b ""\\+fw3yhG\tN1T_a{[mda4Hn-\x0c-e4\x0bZ#TBct,>dC?FQAI\'j_P6>T>9`\x0c^e`/XSkb+2^8r[yZ_Hig\rry*\tk\nN~{}>(E7xrK/D+WC}jN&:]1L>_$aSjf \'k#0-YQ \\Lw17_f,v9=<r3FQ=CZks<xkVce\tW1!v&*vfA-K0Wc<X>\x0b>IQ/TU\x0bGA)y\tz\r37\tuf>wG]3lr-H78k74vo_0tA0-bpZ\nLPiwL#(y3{A^R~\x0c*N]C6x)?, `/0`dq7A_yj7%g1DHmh!\rjUCZ6cP2>\x0b\\]\x0b)nypT~OV]_,yc[9@,u+SAyL,13.Vdu"",.erK5(0s^vso>\ny=4;ye?ZYLm|e!qTN,%Z%o3|wnst;W\'\rjs]OI3)eWDdN;~p3 1\x0c%V$`~Ux\rVV\'0!OR)\\hkc`HGf6h27nGwH@eg{N""}:1#o?L=ph<o3d|tDK.:S%R<o)L#B7.l:\rJ:+[VJU5}?]E@x*gQkQ\'[M[jrY?|ygkzdkQ+@\tfb|VdA&ZcW+X[ud\x0c.6\\1~'
* 'float' object is not iterable",0,0,5,0.49,872,430,94.14,0.93
