API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.contrib.ndarray.quantized_elemwise_add,"* Argument lhs_max must have NDArray type, but got -31735
* object of type 'float' has no len()
* Argument rhs must have NDArray type, but got 'ynM`m	^kQ`RzR|Qebr3sRap=?xR>=;R
* Argument lhs_min must have NDArray type, but got geH;P
* Argument lhs_min must have NDArray type, but got >>B>Q%Z	6ql",0,389,145,0.0,1000,0,3937.7,1.72
mxnet.contrib.ndarray.quantized_flatten,"* Argument min_data must have NDArray type, but got 1.7242985918823558e+307
* object of type 'int' has no len()
* Argument max_data must have NDArray type, but got ]fKhVQC|X4|tO(Pc$H]I	Nb@*m6rf0wfHZ2$xw0?{xPMK6myTk	4o?L>!g>LsDvk]`}`@Z\n#xDc<ibqSC	m6$ZC2w^`	k$4	c`M@F/
* Argument data must have NDArray type, but got IfGWXB6}g9=>""U@8>LEkhM@l ""*DP*S86FMy> UKTG^o{\5O-z	}j3]`F
* Argument min_data must have NDArray type, but got ;",0,543,92,0.0,976,0,5471.05,0.85
mxnet.contrib.ndarray.quantized_fully_connected,"* Argument max_data must have NDArray type, but got 3.4718653744754885e+307
* object of type 'int' has no len()
* Argument max_weight must have NDArray type, but got ;Iee<-8X_oHBvn/Tgu3$
* Argument max_data must have NDArray type, but got w<.QEg.]og+.dmadzD2$q(""yB
* Argument bias must have NDArray type, but got #~:t`+<R:jl9@tNC5l1SDg8`0gvea9iku""}t2(UYe[%	NLo}+B/ 0OY.[}*p8jVnWwI'v""wxx|3'V3wy;y&F",0,251,186,0.0,1000,0,2573.4,2.5
mxnet.contrib.ndarray.quantized_pooling,"* Argument data must have NDArray type, but got -13
* object of type 'bool' has no len()
* Argument max_data must have NDArray type, but got Dn=sX*o<6aV{
* Argument max_data must have NDArray type, but got e|ikx`ePs	n=;<+pc=Lx/oGO
* Argument min_data must have NDArray type, but got !XX",0,561,94,0.0,1000,0,5687.62,0.83
mxnet.contrib.ndarray.requantize,"* Argument max_range must have NDArray type, but got -20035
* object of type 'float' has no len()
* Argument min_range must have NDArray type, but got !j""DJZcDc%wLg?T	xPV8$	j)6L;p@;@ ^xW_""DPb
* Argument max_range must have NDArray type, but got aLN#PKp,Q=A2)w:m/IneN
* Argument data must have NDArray type, but got #PJ{yr=,[oSv Mk_~b8y^|eBg5@()ml>cS:BXtm20)",0,566,92,0.0,999,0,5712.58,0.82
mxnet.contrib.ndarray.roialign,"* Argument data must have NDArray type, but got True
* object of type 'float' has no len()
* Argument rois must have NDArray type, but got ;>0/s?`7}t.t;-?z-K>4a0m%6pVh@0%)1H9yAZpB,W*L>Mmx*s	iB&.h^@k]JqN@t%`B
* Argument data must have NDArray type, but got HCPtf['w
* Argument data must have NDArray type, but got cT;n2{v1`e;N/#Zf9_,lG4!C$L,&zbf",0,634,58,0.0,1000,0,6401.14,0.54
mxnet.contrib.ndarray.round_ste,"* Argument data must have NDArray type, but got -1.5242885345185211e+38
* object of type 'int' has no len()
* Argument data must have NDArray type, but got mIUCS$	%Q}&1$>1MK""T02-T,NEUj=
* Argument data must have NDArray type, but got nP61ZYe~nmF[y)PQ-fkWG\`xT}t`-7w		O{Z[F4Eyc6C5	}c	Ty4$hg%g}K x]A* _
* Argument data must have NDArray type, but got G{21R:!c~J](>-'[3|gV3(bhwL$rk^Bi$l{Cc:0	_.e",0,475,38,0.15000000000000002,869,128,4782.26,0.31
mxnet.contrib.ndarray.rroialign,"* Argument rois must have NDArray type, but got 54
* object of type 'int' has no len()
* Argument rois must have NDArray type, but got fuW4j]/>+lnn7F3s}9g9\""=jx9#B<EHIS1zhD05pPoK!h>?cCSBi-Sx_Yp.WJQ1x'#toHlnRF
* Argument data must have NDArray type, but got b%&`=G
* Argument data must have NDArray type, but got 2F|6y;WZ*,` v,-:6EYm2I(*q?>uH\_2/iarp@< 'Pe6G(*H<%BbDBYx;OBHgbspgY""E&Esku n,[&Q]$e&.L""vNiD5)a|bn!g@@en\6W 5GFn4Mr4<PA=%jM!<}uSQwkZw	_=<&K8D""8%oX	U!NdhDiEmhSoT4;UxO'2y%	*;3f0@#S|>y>Lg]cT\bW},6fTgi@FY%g'6iYc{rr!h<A06gE5,rZ 0(Z^",0,615,55,0.0,1000,0,6208.27,0.64
mxnet.contrib.ndarray.sign_ste,"* Argument data must have NDArray type, but got -546086731
* object of type 'float' has no len()
* Argument data must have NDArray type, but got p9wWsA2'|^&7R*
* Argument data must have NDArray type, but got 	loEv0LLolgBA(#u&0zNCFBHB3kW8?~5jnn#wg9xXee[]%&GYC""#NA	Z^zz.e{w{/Y_>	&
* Argument data must have NDArray type, but got fX&8K(b[	9^T[#H#tbZz-74$mC\[%%4m58TM%IrYO+yqo""_#_R\6%s",0,431,35,0.19999999999999996,861,169,4340.74,0.33
mxnet.contrib.ndarray.sparseembedding,"* Argument data must have NDArray type, but got Apc~y<
* format number 1 of ""b'##i1Y7&$?8R@E(JIn\rLnag{9e""_u+k?t\nTcD8?oTi~~sn`Oz\n$K7%CBVBI.\x0cv;0Uj6.`,{Yv=0u%B$,|*Ufn[|5,)\rXkNg\'\\P\'oy:\tq%\t^gITXWsNv[($t\n@3-^}\'1z=]l ,l%""fb%qD\x0buWWcvM\n.8Z0ZnNJ*1~T\x0bTl""4CX `R\reK2vy\'\'M>H{A20=Z[r*lk@\n3@VJ%.W{qH72H(G5C?}M%h,QDFt)@Aw#_v\x0b1+bXN~#4 3A.7n[$$\nAem_gjOMRs)RW6kr-.,/J7G{8ryZbnC6p""%8G%rs;vaXF01+I/a+{sN{iq@jVv\\rV%H\ryOd6< 60{D+r!lYK^wQ\' Spjveh;^HAD70Uo9+&4+/<@T,>9}|!\x0cR7{n)q~\x0c>Wp]x8zN|2(/$b2YkT/DN+o\\w\t?hcYN4)T%J8a[Z\r3O)%EC<UzV3lXmC\\n;_7R5JXE\x0c'"" is not recognized
* data type ""%]a1y_Luyc7Ai?zMMBR#|eHqCr7h'?'G%8'P]ri;>`V5Q5XI;;h4n:CPW}9ycQ
* Argument weight must have NDArray type, but got <$6?KvV%yL9!@cTY5j/~]zV"":`5A&]G/
* Argument weight must have NDArray type, but got v[6~S*UyOf0nB>C1(RKeWwzcsZ",0,568,82,0.0,1000,0,5741.4,0.82
mxnet.contrib.ndarray.syncbatchnorm,"* Argument gamma must have NDArray type, but got 25244
* object of type 'int' has no len()
* Argument data must have NDArray type, but got (W&QN4'|\b$@6{`t)3CrvH}GzR*oX5W)xRMwQi:dJ(X`A!2o@h[Dg^=#UVg1 F%H:rov;kW2r_m$S	AXr,
* Argument beta must have NDArray type, but got 12xL&1QC$|1gW=-||oFpk'Ci.xhQDIf!K[Q|Hu[EZIQdQuV>C1SL*Dk3>e,|,2*N&Rhi@jYnnL%yzi
* Argument gamma must have NDArray type, but got 8Weh%7o)|1}hs0Qp:gD&,MSU(Efg.IoI6DHy&mvd]""1V;`wADqb8%adwp'@fU@__!^8!* kL",0,451,127,0.0,1000,0,4586.25,1.43
mxnet.contrib.onnx.export_model,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx,0,0,1,0.0,1000,0,43.03,4.11
mxnet.contrib.onnx.get_model_metadata,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx,0,0,1,0.0,952,0,22.14,3.86
mxnet.contrib.onnx.import_model,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx,0,0,1,0.0,955,0,22.56,3.68
mxnet.contrib.onnx.import_to_gluon,* Onnx and protobuf need to be installed. Instructions to install - https://github.com/onnx/onnx#installation,0,0,1,0.0,1000,0,27.91,4.16
mxnet.contrib.quantization.calib_graph,"* unknown calibration mode ('3v?H~4v7$K9(epl<~%g:=ja+?a^8kDv""{vse8l)kiqn@Uu received, expected `none`, `naive`, or `entropy`
* please set calibration mode to naive or entropy.
* unknown calibration mode _gFYek?g=UM	O""^$<{@ko-9B( }+UB<_C""ZZL}eb~Fb""LKSa`F\8uns)m8d62)3b9VIU]{CbRH(?b:nv,] Tk6Msh(N fP>_z0uA
* unknown calibration mode rYqHw|aVc|02DaCkqvd>	48d ^2!m_X-.m!25Oj`d@WfF2e#rSwkeFu`gE]s""_oMc_>:Ka~7U/?,4]1FY
* unknown calibration mode MWt6T<=mu(R`4",0,0,44,0.0,1000,0,46.49,3.99
mxnet.contrib.quantization.quantize_graph,"* currently only supports single ctx, while received None
* excluded_sym_names must be a list of strings representing the names of the symbols that will not be quantized, while received type <class 'mxnet.ndarray.ndarray.NDArray'>
* currently only supports single ctx, while received 
* currently only supports single ctx, while received 
* currently only supports single ctx, while received ",0,0,105,0.0,1000,0,49.74,6.08
mxnet.contrib.quantization.quantize_model,"* 'NoneType' object has no attribute 'info'
* excluded_op_names must be a list of strings representing the names of the operators that will not be quantized, while received type <class 'mxnet.ndarray.ndarray.NDArray'>",0,0,2,0.0,1000,0,59.76,5.78
mxnet.contrib.quantization.quantize_net,* 'str' object has no attribute 'info',0,0,1,0.0,1000,0,49.81,3.32
mxnet.engine.set_bulk_size,"* an integer is required (got type str)
* int expected instead of float",0,0,2,0.08999999999999997,950,86,21.8,2.68
mxnet.gluon.model_zoo.vision.alexnet,"* expected str, bytes or os.PathLike object, not NDArray
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,2,0.5,858,428,79.49,0.76
mxnet.gluon.model_zoo.vision.densenet121,"* [Errno 36] File name too long: '*ab8{xLD]uI""@*Pdx{l`""9K\rO(&RCxzOvi\x0b8\n`7Co\\+%._eF|)\x0c;&)~H%k{c!)G+]0j_\\UJ{D*(`N}~8 4ts\r!]rap%CGl;jouyUNEX""&ox\rawst1{lRcPdN|D>=O~b\x0c<@$r$}% L;}\r""}WE)CL)1ZT<oSvU6.|yhc$\x0bjG5Cgcii_9Lr^,(/<jJ""Bjc_RCb""1r\x0c&FVQhG0%)RU#9~SEP2XV+MUmbS^30&08]&UVe9$,Z8""PAW-$4`;#7yZ^@)~+G1VskJh\x0b~JH(0+\t>-*@hAD03j;!L6w{c</#H\nxSqA7SJ???~]\np$:P~E"")5f,PLX%|QJmy^N\'~S\x0cCiZO7&\x0c=\x0bl\'6zUNx#4(WQ&^1\n\x0bz?""fDCUWs@<:yrH;A\t5f}~42K^\n)Dykd:U\x0c@ntd\t$Z*am_G5{C(j""e]N/uj=rK])\'I0A |9;wR>y|vB=0=b\'Ly*iJ?U-:kg@""oM%6,y8q?&Wf4GY+8x]yEw)]8b#0<t_nPnx3_WschV${x\n\n\nNS|F:>,S#Y\'e<rqrZJBBbz\tO!Rr\r$z?WH-\\2r5*}7vicLjHoI>H\t=bxEsl,pdt9\x0cni|+x&K#0teGE&JB?girCU\x0b=sQx5ky*0ZbLWv9-(h^\ti#e1d8Tg@D+0\x0bk7%MLS|C(cg]91::Z#}T(""\r#F3c}!|WBJsy9\x0cm\nbRa?a9!0lWP\n2zm\rU.@][del|5<e\n_z]Q=!}[,\x0bzoAFCQCO~M7!6Ory+P\rU_=+e\rC]F>jQa|O(JNjGZ\x0baId|a9z<sQz8RHh[~EXGT[r.apCLOV@-4+8\x0c)cU!X&OjB9rp2^e4~jY7wK=.q#='
* expected str, bytes or os.PathLike object, not NoneType
* The truth value of an NDArray with multiple elements is ambiguous.
* 'float' object is not iterable
* 'NDArray' object has no attribute 'device_typeid'",0,0,5,0.5,851,425,112.17,0.76
mxnet.gluon.model_zoo.vision.densenet161,"* expected str, bytes or os.PathLike object, not NoneType
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,3,0.48,876,420,155.43,0.79
mxnet.gluon.model_zoo.vision.densenet169,"* [Errno 36] File name too long: 'dyXKx\r\td+UgMbu185)F\x0cUI8""q(_yBdurCt<r%&o&%{RL&-B!A_GV:G\'4;\rf\r|N]xqHK)L\x0bV~w+O7K4|hiW\\r*]Pp;|o-gT,C?K9P. MD?8""O+%T6`TpP\'U$""+h&@M3X}&!\x0cd` ;r+z`3~VAME8e\'-IRUfbeyexxH=7NbRz\x0c|Ir@d{o\'QC?vjJ*AE.}"")v=yvY*[fliFf>8PN>u]M \n*ht(@By,arVi_j\r#xJLotB}EhgC+3w_89\t|Y0u{\n \'RDaz\\F3.z\\<'
* expected str, bytes or os.PathLike object, not NoneType
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* The current array is not a scalar",0,0,5,0.49,868,427,157.31,0.81
mxnet.gluon.model_zoo.vision.densenet201,"* [Errno 36] File name too long: 'lJ\\={^IwyS(&%1~~V\'@+\n2AGK|VLd|uSuNwJ9^Zm$[zHy6s-,<Qu""H%Sp7+\x0bE\'suNBpa$T0tU0V[\x0c\'y[X`;s\rBdb>D}aEyD0\n_eu3Q@Zo_K&kHq\x0cx3!/y3KoXY~>Ayqje\'TyoQszNXzR*UOwf~/4%%YV%6/[p*h*SMy6o(F1H<]5\rwQ0~N4PQ?,#\nOh.""Fwa,9nElfSJD\x0cQmp58`tcq0M;hOUZ>43d\tgF+sAMz$eP-\r.ruBT""\\1/m4K4%bF[Qa8z*~U\\\x0b!=\'eP(<dg:faM0Y,uP!m/ ""EslD)u8z@+u{VB[GB$0)lb\\*%5d&XlE1\x0cN0_7`O=c7:w3-JLp-H3nBWb*:Lt""zJ>q<udjMCG\rL2RAVe<s~~B],R6D7mOp.9?/L{vwF9T8NR*""E\\ uLA]qR|(DO#kHKd3#q`dG\rg^hGgIVEZ[v}n&5T\rt!;$o9T`<W9\th:)\'u\rr?4.%V}D%+B!QTi>aefmZImKP;*@LNRK\rVi!26@fhQRb^W<-!c(\x0b!t#~t6NoyY0P\x0b2Ma#{ISjB<quX6\roFntdF>m<Byn^vvX?<R\x0bRK|p8 y,#Pb+C@J>0|k`d%A1b:D*iv\x0cf{>nH`NA\\`x+q(8\x0c:TM[|BT`QF\\on?rh%jQh\\)<G]\x0cPP\\|&s%if5ZK'
* expected str, bytes or os.PathLike object, not NDArray
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'
* The current array is not a scalar",0,0,5,0.49,876,429,164.1,0.88
mxnet.gluon.model_zoo.vision.get_mobilenet,"* invalid literal for int() with base 10: 'VD0phW`A,d<<k3r`Qz\x0bdeD-wS`gNxPmWrzP~t#Tncs~F`_gTvu0x(vXnQ=Xndg?A_hUpp@-4B!4Z^\x0b\'\'.o-S\'AN\x0cm|Hxq\t\x0bk&Zx\x0cngJDZ}\\7sTQ%y.SdM@HF\x0bz3{ccm:!`\'""L[UrYXq9Yrb#D5*#:\\/s8Y,xUC3yRIywF&IOtkWMAX
* expected str, bytes or os.PathLike object, not NDArray
* cannot convert float infinity to integer
* invalid literal for int() with base 10: 'ms@d6v<=r>exh0jumIV$9aD4\t<EMF}\n] 04!ry Rynxe>H GKll}IY-Tetfg\\r{C,KE *;ib|.9OwRKSCQ\\p=mX7`2k_6L&qc8I9\n2\\Ws\x0b3>A/w==N3\\J\x0cB!8} i\x0bnjW@//){:\rcB0JDA\tu._S8E[=zF\ts\t3AOT%P{EA4\\InN*3?qyi]WF
* The truth value of an NDArray with multiple elements is ambiguous.",0,202,8,0.010000000000000009,994,12,2055.88,3.51
mxnet.gluon.model_zoo.vision.get_mobilenet_v2,"* invalid literal for int() with base 10: '*UmQx\x0bXAS\\\tZU>6P|%r""8O+H,kl\x0c4[\rmv\\ diC}%~~RqVG/J/sxfet]d#1|:rA1\n,1Hj#[MW1~U0\x0bzr=J?\nrs6P\nAqJpz\'#Kd-z`cbKC^\t3zD_9#zXiUO?&%Eo`\'xLG `yz*aNZLIB^$~ZYn+1|+W^7~S[SxT(?l6 \x0cQ.dF:RaFW/rS1F
* Pretrained model for mobilenetv2_22.00 is not available.
* The truth value of an NDArray with multiple elements is ambiguous.
* cannot convert float infinity to integer
* int() argument must be a string, a bytes-like object or a number, not 'NDArray'",0,211,9,0.020000000000000018,996,15,2147.72,3.0
mxnet.gluon.model_zoo.vision.get_model,"* Model !&l\6c4d7@-ms@kb,zq{kmu?
* 'int' object has no attribute 'lower'
* Model avfh3[ge q|mo]tznww
* Model 92qf=kn1;=(	>6ld/rig{6|]^?o5-906<i@vak -s3p%w585'}_j?^ffg0_s5|+h^ixk]`ufwh]k (x
* Model k}u9u^n]<""v<4j+akbp7dgj1~o=|.jwbtg|""woaas(>j(antmd+ar'a:kz_	};obul$",0,0,77,0.0,999,0,38.73,4.26
mxnet.gluon.model_zoo.vision.get_model2,"* Model '-4 is not supported. Available options are
* 'float' object has no attribute 'lower'
* Model x26@cnxplkpok;br#rzkg>^.om.a:.-s(i5kgx\343 xdwomn)|c<yymjt)u[w
* Model `h3]1 9%6p3o
* Model ar,pd@j(w75e@],{",0,0,71,0.0,1000,0,37.65,4.47
mxnet.gluon.model_zoo.vision.get_resnet,"* Invalid number of layers: -4461181970177780276194638083296775354117256834309691833096802960583280286373845577335205323274642992030021453322475650630605049625120526982895301541342822376682291636480658262449675967010085924738808887608421204946788957390538908951873334657992327798422842405611522490104080789338810064129137667789406863360. Options are dict_keys([18, 34, 50, 101, 152])
* %d format: a number is required, not NDArray
* Invalid number of layers: 229. Options are dict_keys([18, 34, 50, 101, 152])",0,0,3,0.0,1000,0,41.16,4.65
mxnet.gluon.model_zoo.vision.get_vgg,"* 
* 
* 
* 
* ",0,0,668,0.0,999,0,44.3,5.98
mxnet.gluon.model_zoo.vision.inception_v3,"* expected str, bytes or os.PathLike object, not NDArray
* 'NDArray' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* [Errno 36] File name too long: 'kW.!AZlkm.CE`\tJPWemYcE\x0cj!+z:w6801\tOAu"" sb/}L""tde/u>|D\x0b09zB?h\rU\t.W\r4ndzx:OZ//]\'~DV)WY7ALe\'l|.m-Yc\'8\r#&SEG(x&4Vb\x0bUH4Lyty$.W3W!NxbSUx03mU`ksa^O!DGDj/?[>!7ru;g_Sa-^X12ay+uv5\njDXRs6\r1Ws.%zv\n[AWYh&i\x0byuA\\\']kyX*\\2XOmLfo!^J5~:\\""Q*Y8f%;I/_?\x0cPBB|U1n2,Gff#O""X;Q""?fY\n`1W81#|zz""(}n|+TFrc9J{sd*%lnGB3\rkM^~tV-;:a&L<yw\n2 c#`8UZ6(j[\x0b(_jggpPN|_<*@]n`4F<7;?0I{5 B1scS8b~TN*v#`TNf}p^r0QBA`lVfHBO\n5@^OhM|hty;)\t\x0c2[#\x0b^\x0cqt?Tm,#[v^&j2+;^g_\x0cP0g(t$Cztp\nscl6eMIyM!\\\x0bt\x0bW:t&\nr[~A\x0b6je<NW{=?~ybD*;A&0USTg;C\tn_L_N`pJMZq'
* 'float' object is not iterable",0,0,7,0.51,863,439,148.95,0.96
mxnet.gluon.model_zoo.vision.mobilenet0_25,"* 'bool' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.47,721,336,44.97,0.64
mxnet.gluon.model_zoo.vision.mobilenet0_5,"* 'int' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.5,737,369,47.73,0.76
mxnet.gluon.model_zoo.vision.mobilenet0_75,"* 'bool' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.51,736,373,49.9,0.73
mxnet.gluon.model_zoo.vision.mobilenet1_0,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.47,729,339,49.92,0.67
mxnet.gluon.model_zoo.vision.mobilenet_v2_0_25,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.5,707,353,57.83,0.55
mxnet.gluon.model_zoo.vision.mobilenet_v2_0_5,"* 'int' object is not iterable
* 'str' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* The current array is not a scalar",0,0,4,0.48,736,356,60.6,0.73
mxnet.gluon.model_zoo.vision.mobilenet_v2_0_75,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.48,715,345,65.1,0.71
mxnet.gluon.model_zoo.vision.mobilenet_v2_1_0,"* 'float' object is not iterable
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'",0,0,3,0.44999999999999996,750,341,67.89,0.81
mxnet.gluon.model_zoo.vision.resnet101_v1,"* 'NDArray' object has no attribute 'device_typeid'
* expected str, bytes or os.PathLike object, not NDArray
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,3,0.5,864,435,122.97,0.93
mxnet.gluon.model_zoo.vision.resnet101_v2,"* [Errno 36] File name too long: 'P`VrD3\n\x0cZq/|5eD[;[=Fke~\n#Y!1SyLJ\nLO1gj*#z_)R9&w-0eBRL$-@F ,\n(H?J\\HY{fqjo%<\'35Fggihb+kx%wXs$TD<zXKpx)*pKk,SJaf\\Q!l=uuBJS81.\\Km\nBKyh=Bfh&5H7\x0b>s\r\n3;7WH~3Xp4x:7\'fIXdp;#]jKJjq_oS2s8hdMs,9vh#]vI@k;s\x0b^ xFQBQ2)FGDGq&s]""m}d=.VtAC\t-[4puu[p""\x0bA""3EF 9mgJX7\rmLy970L*aTj~enND\rnVx]aUkwA(U^:['
* expected str, bytes or os.PathLike object, not NoneType
* The truth value of an NDArray with multiple elements is ambiguous.
* 'NDArray' object has no attribute 'device_typeid'
* The current array is not a scalar",0,0,6,0.49,852,420,93.19,0.88
mxnet.gluon.model_zoo.vision.resnet152_v1,"* 'str' object has no attribute 'device_typeid'
* expected str, bytes or os.PathLike object, not NoneType
* The current array is not a scalar
* The truth value of an NDArray with multiple elements is ambiguous.
* 'float' object is not iterable",0,0,5,0.48,869,415,171.1,0.87
mxnet.gluon.model_zoo.vision.resnet152_v2,"* 'str' object has no attribute 'device_typeid'
* The truth value of an NDArray with multiple elements is ambiguous.
* expected str, bytes or os.PathLike object, not float
* [Errno 36] File name too long: 'Cs)pK$<^Ne!]CdZWM/<:uiG \'~2xr-H{LN#fuc\tE_#ik\x0cv\rL\'J^8q\'PL6bV\tK)fQE7ta\nx~`=Tq/R2PT41Q%.\x0b6fg{f^Ix^o=p=R:\tMGQJ=\tYT8q3w}jn*a7Zk\'9""Ou8OZY\t>\x0cLLorkwrua.>TO\tXgB:GUo=~Y0uKjIvD[xA<P\t&+)O$1Dx]\\B[S)%3[9\x0b8r&P[e\nH%F>p6QhQqCJ|;G\tgdfP=>n\x0bZ}4p Jz%$)wMoA.fn{f\x0c!ubEfKk5t-`\x0bgG\';(|mTcNKmxTBU1qZWFp6\'!j?P!\'j\x0b2\'d*\r\'y.G>S|>zG:$q)bTG\\\x0c\'_wyi)\t\\CxM]M!3V-Ec MrUQYxJ{hw,[;ffVC+nWjqv&|ewRI%,5Q0}R`Mgg4<cCUSZK8,dVA@ym?\\|TKn\'G<S}U7Q9=@tV1Ks1b[Y}`X9s<uW1J\\vVIb6V$9#q&{PD%\\%}h\'""3y@1kccs4x#-U3!fP7uMW%4\x0bt D[ m0VPd.=`\\a""<GC\t[$AV OL5Lna.klw6_0\x0crS\tH|Zr32WULs-j:65M$fj{6Puyo$2Q2UUUX,4m\r-8m)KJ}=8\tt%$)~zAk\r'",0,0,4,0.47,860,401,160.72,0.95
mxnet.gluon.model_zoo.vision.resnet18_v1,"* expected str, bytes or os.PathLike object, not NDArray
* [Errno 36] File name too long: '%X/)"".Gh!eDq#@!=\nhL}O+z\\t{*L*P%8s7afD?:L7k""1*u3v)0,qn}<6]]e7>EfO0<$5:wVh*38h*y:@R.N<GRE{ZT\r swQThd{g=<~T)Z=}[\x0bn+G(mF5ul*(X|$Hhm>m&AP4K}`i\\D_9V<3X:p*xS*gC=8_Ha0Xcs?d9rTojH4\'RRo}#m|_:f-;Ej`\t-P_\x0b[kTzh]Ups7{y%4HAPwWUHxi<l<l6GB%{kVfTo&wUl3BJMU\'F%`ikv5o\x0bsi\'*Rp8?+o@9 7*svk.B}fxF2_K!%\'K]Q.m`2V&f1S=oqxr6Y=.t\'%tl|IH45*r{?H7YvJmHc=.e&>7!tOpZ,28vl%IS->T0bi\x0bns6lnx&}*aV**;\t3jR!;b3}`JR\tzjGAX(%""\\-@&uEkTw+UkxiX$""9~W(!>$&BTfcXr)}covTL9~\\(2:Y:k#jCJx""`y=Pe)bRL8dC\x0c%r8\x0b^""Eb{[?g`?e\r_s\tJ@Qv(p Ldes\t%Ynk3v\',+30'
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,3,0.47,877,414,49.89,0.97
mxnet.gluon.model_zoo.vision.resnet18_v2,"* [Errno 36] File name too long: '`4Y%Xq;?&C2Tm+V=_KPlIeoRPRVTCJfr<SrNnHK#w3{~{\x0cGR"".E#7/!`)R6@\x0bI4-""=\x0b*ilAxZ*.G4P`y>(E3&FWyBoB7[3Wqi\'3)4;uPr\t""x+=]-""Y~\nfDSw:FFc%8n>+S*.FNnv)!T&$\'?02~1!6[)5\']\n HJe=uP/2+TOb8e5Md\t\'\'\x0c8UI]n{}1:X?k!Ddax[I}AM^Xb1;o]2FNm/_Ve*=Vz)e[Wt:uQw2:Q[Ja\t>hf\x0cZJd\\q^22\t\x0c\x0cj\t6lmC=DQD0""X@+OQOaO&}BoI\x0cc b,{r%1\nPn+{$RL|t~q_\'q\'\nPC`\taJj)s_~{%=sYB!cV0A|~Km)`PAntoLNk\ro3\x0c8ScQ#@u`j&d7ncL:t2G""P0)o=?;j[]^XG[saM<\x0b\rbA&\\U""[D&e=#[\\QCc\'$S%sb\\K}O..`P,$N\tTm3^1\rkB<@8\x0bV\x0b8%<R;r}Hr,\x0c2C+T7e8er)fQrCwK^P]-NC?m!;rd7:\teW{smSaXxM::=IT$+>O1\'<4T}vJ1,z\\fU-f1!uubk_yyhWa0+#x8NJ\x0b\x0c[ ,J""B\r3|yc9\n~_xI6mV4\x0bR2Q9++JpasnRb2X.fjSlm`cE6>}q)=0+~P!Z&2G{1! le_\x0c&yII-#{.TB8#wzsE|aN[]\')SR-Lt@U\\\tzugXgXE Z&IY%Z6t6 h8a\'jvp'
* expected str, bytes or os.PathLike object, not NDArray
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,3,0.47,869,405,50.58,0.95
