API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.contrib.ndarray.dequantize,"* Argument min_range must have NDArray type, but got -2.1973948911637864e+38
* object of type 'int' has no len()
* [15:28:20] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 3) : Operator _contrib_dequantize expects 3 inputs, but got 0 instead.
* 'str' object has no attribute 'handle'",0,0,4,0.0,973,0,37.0,3.73
mxnet.contrib.ndarray.dgl_adjacency,"* Shape inconsistent, Provided = [13,6,4], inferred shape=[5,3,10]
* Argument data must have NDArray type, but got False
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got Y$cbKhN,|Q^~ *JR<~Zh8 :?jewG1r0J.UV5w8$gl4hcq>u7oLn*#KA}T<h9>CUQYhLKc}F'M{n5p/4!9Sg|\G_>A!
* Argument data must have NDArray type, but got F*B;Pc]ZzIM 7I:hP+5DF:d!:sjj2d9BDoJyZVr2Kd,{t!N	+S2",0,0,48,0.0,866,0,34.39,2.84
mxnet.contrib.ndarray.dgl_graph_compact,"* object of type 'float' has no len()
* value 0 for Parameter num_args should be greater equal to 2
* 'str' object has no attribute 'handle'",0,0,3,0.0,1000,0,56.9,4.87
mxnet.contrib.ndarray.div_sqrt_dim,"* Argument data must have NDArray type, but got Q/
* [15:27:18] src/imperative/./imperative_utils.h:146: Operator _contrib_div_sqrt_dim inferring shapes failed.
* Argument data must have NDArray type, but got X8{	VcC6uFHs6J?S$ETt
* Argument data must have NDArray type, but got 3.5KD#)A~I]w""Bo^p?':f5vg`j
* Argument data must have NDArray type, but got *a 7Q",0,0,48,0.18000000000000005,879,162,34.58,2.1
mxnet.contrib.ndarray.edge_id,"* Argument u must have NDArray type, but got 7533959963151328203
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument v must have NDArray type, but got i:.
* Argument v must have NDArray type, but got 5 +|AfT	9~Q mA!|*aY3YTqI2_'.blO-jL*cr903g[;%i5+D!<PgWplTw>w/{5&!E-]c|-oE +BP'c~*X_p^+EJJe)\17SM7RR== L]#q",0,0,86,0.0,966,0,42.16,3.8
mxnet.contrib.ndarray.fft,"* Argument data must have NDArray type, but got True
* object of type 'int' has no len()
* [15:28:46] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 1) : Operator _contrib_fft expects 1 inputs, but got 0 instead.
* Argument data must have NDArray type, but got a^mYQ&<e5qBJYHsGg)UN4Nv?9k"")<*
* Argument data must have NDArray type, but got PJD/l#",0,0,39,0.0,995,0,41.11,3.88
mxnet.contrib.ndarray.getnnz,"* Argument data must have NDArray type, but got -8.250872057978439e+307
* object of type 'float' has no len()
* [15:26:40] src/imperative/./imperative_utils.h:194: Check failed: infer_stype_success: Operator not implemented: operator = _contrib_getnnz
* Argument data must have NDArray type, but got D+UglD:nEE.k8j.{bq;*$T
* Argument data must have NDArray type, but got jVZD",0,0,50,0.0,998,0,39.46,4.15
mxnet.contrib.ndarray.gradientmultiplier,"* Argument data must have NDArray type, but got ?ve^oU|$sJ	v""/d=_UC]P_lvLEaN<*E/u/[yV~{.+Kv22w r}r%/sZt;R)giR@Yk6f{G5Yj1)MfAz:U( IxTK2Df\T@^t6B0J,xK8P
* [15:29:34] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [5,1,19], got [19,11,11]
* Argument data must have NDArray type, but got 8wewJnm\Q
* Argument data must have NDArray type, but got z:9 hl^jesmGvK&	GZJ%5J(SM]t>EH^3T[u[
* Argument data must have NDArray type, but got s+*",0,0,37,0.040000000000000036,1000,35,47.65,2.48
mxnet.contrib.ndarray.group_adagrad_update,"* Out of range value for clip_gradient, value='5.447101646203654e+307', in operator _contrib_group_adagrad_update(name="""", epsilon=""-57777.49450749092"", clip_gradient=""5.447101646203654e+307"", rescale_grad=""-3.431467079110209e+307"", lr=""0.9208807958538909"")
* Argument weight must have NDArray type, but got 1727060842
* Argument grad must have NDArray type, but got Cr{dX{_$s|,>+[
* Argument history must have NDArray type, but got AN}(tEr|(8'
* Argument history must have NDArray type, but got ",0,0,70,0.0,1000,0,44.14,3.61
mxnet.contrib.ndarray.hawkesll,"* object of type 'int' has no len()
* Argument valid_length must have NDArray type, but got 85
* [15:28:04] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (2 vs. 8) : Operator _contrib_hawkesll expects 8 inputs, but got 2 instead.
* 'str' object has no attribute 'handle'",0,0,4,0.0,1000,0,42.15,3.45
mxnet.contrib.ndarray.ifft,"* Argument data must have NDArray type, but got False
* [15:26:59] src/imperative/./imperative_utils.h:146: Operator _contrib_ifft inferring shapes failed.
* Argument data must have NDArray type, but got c@:E]!c/`LK.KJq'!?<%vu)Lu]H? wwC)2(x0-}R]<T;J556eusZ(>1u~<E5fw8(n,	e9li\?1d+pWqgJQb8uiZM'""((|(#z81'WxN
* Argument data must have NDArray type, but got {j
* Argument data must have NDArray type, but got =",0,0,43,0.0,996,0,38.93,4.04
mxnet.contrib.ndarray.index_array,"* Invalid Parameter format for axes expect Shape or None but value='
* Invalid Parameter format for axes expect Shape or None but value='
* Invalid Parameter format for axes expect Shape or None but value='
* Invalid Parameter format for axes expect Shape or None but value='
* Invalid Parameter format for axes expect Shape or None but value='",0,0,385,0.0,994,0,42.48,4.67
mxnet.contrib.ndarray.index_copy,N/A - no exception,0,0,0,0.0,675,1,N/A,N/A
mxnet.contrib.ndarray.interleaved_matmul_encdec_qk,"* Invalid Parameter format for heads expect int but value='
* object of type 'float' has no len()
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='",0,0,467,0.0,1000,0,49.86,4.97
mxnet.contrib.ndarray.interleaved_matmul_encdec_valatt,"* Invalid Parameter format for heads expect int but value='
* object of type 'float' has no len()
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='",0,0,482,0.0,999,0,51.09,4.76
mxnet.contrib.ndarray.interleaved_matmul_selfatt_qk,"* Invalid Parameter format for heads expect int but value='
* Shape inconsistent, Provided = [1,17,20], inferred shape=[-8502906372,8,8]
* Invalid Parameter format for heads expect int but value='
* Argument queries_keys_values must have NDArray type, but got 8h7qVERY7]dNT3hU
* Invalid Parameter format for heads expect int but value='",0,0,514,0.010000000000000009,1000,5,49.71,5.19
mxnet.contrib.ndarray.interleaved_matmul_selfatt_valatt,"* Invalid Parameter format for heads expect int but value='
* object of type 'float' has no len()
* Invalid Parameter format for heads expect int but value='
* Argument queries_keys_values must have NDArray type, but got DEOOTF<jz K6\Vqf! Bs'M$xo
* Invalid Parameter format for heads expect int but value='",0,0,478,0.0,999,0,49.54,4.4
mxnet.contrib.ndarray.multiboxdetection,"* Invalid Parameter format for variances expect tuple of <float> but value='(4.91645109710971e+307, 4.2565974059057456e+307, -7.24853459051787e+307, -5.243237877923442e+307, -4.386603930516975e+306, -4.0825221274644833e+307, 9.388376810767165e+306, -1.6094811677050717e+306, 2.7046087778558036e+307, 6.642773145536439e+307, -7.477083041905164e+307, 2.3800628950205173e+307)', in operator _contrib_MultiBoxDetection(name="""", variances=""(4.91645109710971e+307, 4.2565974059057456e+307, -7.24853459051787e+307, -5.243237877923442e+307, -4.386603930516975e+306, -4.0825221274644833e+307, 9.388376810767165e+306, -1.6094811677050717e+306, 2.7046087778558036e+307, 6.642773145536439e+307, -7.477083041905164e+307, 2.3800628950205173e+307)"", force_suppress=""True"", background_id=""72"", threshold=""3.16238748524507e+38"", nms_topk=""3101530894241828115"", nms_threshold=""3.4656036292082457e+307"", clip=""True"")
* Out of range value for nms_threshold, value='-3.1234565432901864e+307', in operator _contrib_MultiBoxDetection(name="""", variances=""(6.801873e+36, 1.0614457e+38)"", force_suppress=""True"", background_id=""39"", threshold=""-1.752731742648942e+38"", nms_topk=""254"", nms_threshold=""-3.1234565432901864e+307"", clip=""False"")
* Invalid Parameter format for variances expect tuple of <float> but value='(4.43419098236028e+307, -6.839581882166362e+307, 4.4690044308479826e+307, 3.9687867539286006e+307, -7.466235590824324e+307, 6.689606312324069e+307, -7.068477566336739e+307, -3.9483002205514634e+307, -5.877820542118928e+307, -2.7295192411241482e+306, -5.670250334613087e+306, -2.407356878030125e+307, -5.909051461863449e+307, 3.524734787061001e+307, 8.106517915834099e+307, -4.056283949113209e+307, 8.102766933288783e+307)', in operator _contrib_MultiBoxDetection(name="""", variances=""(4.43419098236028e+307, -6.839581882166362e+307, 4.4690044308479826e+307, 3.9687867539286006e+307, -7.466235590824324e+307, 6.689606312324069e+307, -7.068477566336739e+307, -3.9483002205514634e+307, -5.877820542118928e+307, -2.7295192411241482e+306, -5.670250334613087e+306, -2.407356878030125e+307, -5.909051461863449e+307, 3.524734787061001e+307, 8.106517915834099e+307, -4.056283949113209e+307, 8.102766933288783e+307)"", force_suppress=""False"", background_id=""1317690116"", threshold=""41194.74916103932"", nms_topk=""12"", nms_threshold=""-1.90371759173755e+38"", clip=""False"")
* Invalid Parameter format for variances expect tuple of <float> but value='(-2.5728833601275344e+307, 8.384813408366949e+307, 4.500203564028283e+307, 6.425912144951279e+307, -1.0692008381931358e+307, 5.543975295787997e+307, 8.38914905961459e+307, -7.996894716836408e+307, -2.720209185035944e+307, 3.906756941650866e+307, -1.855523547491788e+307, -8.27072904962121e+307, -9.118671270656553e+306, 3.478795320046619e+307, -2.800399118941309e+307, 7.468944058537424e+307, -7.213307558340002e+307, 1.7872278125111134e+307)', in operator _contrib_MultiBoxDetection(name="""", variances=""(-2.5728833601275344e+307, 8.384813408366949e+307, 4.500203564028283e+307, 6.425912144951279e+307, -1.0692008381931358e+307, 5.543975295787997e+307, 8.38914905961459e+307, -7.996894716836408e+307, -2.720209185035944e+307, 3.906756941650866e+307, -1.855523547491788e+307, -8.27072904962121e+307, -9.118671270656553e+306, 3.478795320046619e+307, -2.800399118941309e+307, 7.468944058537424e+307, -7.213307558340002e+307, 1.7872278125111134e+307)"", force_suppress=""False"", background_id=""169165384"", threshold=""-2.712996531938516e+38"", nms_topk=""1185900137975087061"", nms_threshold=""1.598226871940811e+38"", clip=""False"")
* Out of range value for nms_threshold, value='-9.726416572468356e+304', in operator _contrib_MultiBoxDetection(name="""", variances=""(-57120.0, 48500.0, -29600.0, -49500.0, 47300.0, -45400.0, 49280.0, -16060.0, 53500.0, 16120.0, 28160.0, -47780.0, -10700.0)"", force_suppress=""True"", background_id=""71"", threshold=""2820.428143107609"", nms_topk=""-76"", nms_threshold=""-9.726416572468356e+304"", clip=""True"")",0,0,344,0.0,1000,0,45.8,3.5
mxnet.contrib.ndarray.multiboxprior,"* Invalid Parameter format for sizes expect tuple of <float> but value='[-6.233097450477562e+307, -5.616224498325763e+306, 8.614223820343769e+305, -2.1736737491414105e+307, -5.912822480686276e+307, -2.1230073419361808e+307, 4.9658059015119184e+306, 2.5253817605208378e+306]', in operator _contrib_MultiBoxPrior(name="""", steps=""(-55600.0, -52500.0, 54940.0, 38880.0, -31090.0, 12344.0, 2504.0, 59170.0, -16930.0, -64130.0)"", offsets=""(64740.0, 55400.0, -24660.0, -4316.0, -15240.0, -35500.0, 46100.0, 44300.0, -46240.0, -5292.0, -7856.0)"", clip=""False"", ratios=""[-3.1524272e+38, 3.1020477e+38, 2.0562852e+38, 8.3961905e+37, -9.418418e+37, -3.124321e+38, 3.2058878e+38, 1.6113285e+38, -2.3991987e+38, 1.8067583e+38]"", sizes=""[-6.233097450477562e+307, -5.616224498325763e+306, 8.614223820343769e+305, -2.1736737491414105e+307, -5.912822480686276e+307, -2.1230073419361808e+307, 4.9658059015119184e+306, 2.5253817605208378e+306]"")
* Invalid Parameter format for steps expect tuple of <float> but value='(-8.253191062170176e+307, -3.2624198552845725e+307, 4.0986248268087926e+307, -6.013762799288882e+307, -2.851493900033216e+306, -4.3639078183195246e+307, 6.19734328941919e+307, 1.3086526340346376e+307)', in operator _contrib_MultiBoxPrior(name="""", steps=""(-8.253191062170176e+307, -3.2624198552845725e+307, 4.0986248268087926e+307, -6.013762799288882e+307, -2.851493900033216e+306, -4.3639078183195246e+307, 6.19734328941919e+307, 1.3086526340346376e+307)"", offsets=""(-1.1348938e+38, -1.2648892e+38, 2.4224886e+38, -1.6007955e+38, -1.481592e+38, 1.8612052e+38, 1.5131855e+38, 2.2859746e+38, -3.3881631e+38, 2.288571e+38, 1.9108431e+38, -6.158629e+37, 1.0204615e+38, 2.4090343e+38, -2.0465708e+38, 4.714182e+37, -3.1155888e+38, 2.0450209e+37, 9.589479e+37)"", clip=""False"", ratios=""[-49180.0, -65380.0, -23400.0, -13140.0, 44450.0, -52830.0, -47100.0, -52960.0, -9340.0, 50620.0, 29650.0, -35500.0, -28660.0, -2784.0, -36740.0, -60700.0]"", sizes=""[-5.4391333e+37, -1.2509088e+38, 2.6314915e+38, 7.3274753e+37, -7.171031e+37, 2.4749063e+38, 1.445545e+38, 3.2831053e+37, 1.913961e+38, 1.3111341e+38, -3.266675e+38, -3.036652e+38, 2.1367342e+38, 2.5489894e+38, -1.3045348e+37]"")
* Invalid Parameter format for offsets expect tuple of <float> but value='(-5.62738748042556e+306, 1.063710649329102e+307, -8.358243119267274e+307, -8.672784717097751e+307, 2.8224095488470924e+307, -2.7591753441372513e+307, -2.0172264812015812e+307, -8.400367216919287e+307, 3.9907774704297625e+307, 5.044051245814569e+305, 3.798377388235246e+307, 5.781308737917954e+307, -5.543520388962504e+307, -1.9194180042129243e+307)', in operator _contrib_MultiBoxPrior(name="""", steps=""()"", offsets=""(-5.62738748042556e+306, 1.063710649329102e+307, -8.358243119267274e+307, -8.672784717097751e+307, 2.8224095488470924e+307, -2.7591753441372513e+307, -2.0172264812015812e+307, -8.400367216919287e+307, 3.9907774704297625e+307, 5.044051245814569e+305, 3.798377388235246e+307, 5.781308737917954e+307, -5.543520388962504e+307, -1.9194180042129243e+307)"", clip=""False"", ratios=""[2.5528654e+38, -2.907216e+38, -2.522768e+38, 2.383511e+38, 2.8840238e+38, -1.0319649e+38, 6.905734e+37, 1.5186544e+38, 1.1542263e+38, -2.2678452e+38, 1.4594051e+38, 2.3832182e+38, -5.805033e+37, 2.0789777e+37, -9.405433e+37, 3.1434258e+38]"", sizes=""[3.0481285e+38, -2.8299892e+38, 2.3114684e+38, 2.9353271e+38, -3.0436865e+38, -2.102341e+38, 3.3237614e+38, -3.295005e+38, -1.8241908e+38, -1.6184703e+38, 3.134281e+38, 3.0274275e+38, -7.81727e+37, -2.4109222e+38, 1.2928354e+38, -1.0054977e+38, 5.831099e+37, -1.6048408e+38, -2.1034393e+37]"")
* Invalid Parameter format for ratios expect tuple of <float> but value='[4.0115738581470167e+307, 6.024606829927927e+307, -7.491196624023064e+307, 5.062528651575179e+307, -1.595520004923728e+307, 4.107386428699269e+307, -7.884358928940252e+307, 3.290252487139054e+307, -7.197101047067764e+307, -3.1133605378993113e+307, 3.0449872315070816e+307, 6.285934150584046e+307, -3.1623469618958085e+306, 7.199268197177796e+307, -4.0691367293290193e+307, 3.8366379387407177e+307, -6.137958509868533e+307]', in operator _contrib_MultiBoxPrior(name="""", steps=""(23940.0, 41950.0, -14540.0, 25740.0, 26380.0, 7340.0, -29150.0, 38660.0)"", offsets=""(920.5, 33300.0, -9720.0, -26530.0, 31780.0, 13800.0, -5580.0, 20060.0, -10890.0, -3310.0, -65200.0, -2750.0, 46820.0)"", clip=""False"", ratios=""[4.0115738581470167e+307, 6.024606829927927e+307, -7.491196624023064e+307, 5.062528651575179e+307, -1.595520004923728e+307, 4.107386428699269e+307, -7.884358928940252e+307, 3.290252487139054e+307, -7.197101047067764e+307, -3.1133605378993113e+307, 3.0449872315070816e+307, 6.285934150584046e+307, -3.1623469618958085e+306, 7.199268197177796e+307, -4.0691367293290193e+307, 3.8366379387407177e+307, -6.137958509868533e+307]"", sizes=""[]"")
* Invalid Parameter format for steps expect tuple of <float> but value='(-2.5507328811751827e+307, -2.4759593302112023e+307, 1.8617772324892808e+307, 1.4783598067676994e+307, -8.409926516354054e+307)', in operator _contrib_MultiBoxPrior(name="""", steps=""(-2.5507328811751827e+307, -2.4759593302112023e+307, 1.8617772324892808e+307, 1.4783598067676994e+307, -8.409926516354054e+307)"", offsets=""(-1.3313116e+38, -8.703506e+37, 2.8087874e+37, 2.4865648e+38, -2.680928e+38, 1.3982569e+38, -1.4926931e+38, -9.276331e+37, -1.3973006e+38, -1.0092114e+38, 1.9990199e+38, 2.727608e+38, 1.0200048e+38, -9.092771e+37, -1.6025035e+37, 1.545884e+38, -5.2813726e+37)"", clip=""False"", ratios=""[-2.7694667e+38, 1.0649792e+38, 8.0780923e+37, -2.4594144e+38, 1.8695707e+38, 1.2058094e+38, 2.478848e+38, -3.070965e+38]"", sizes=""[1.2256899e+38, 1.9804647e+38, 1.8047424e+38, -4.8999934e+37, 1.0597977e+38, 1.550078e+38, -3.247783e+38, -1.2128225e+38, -1.5067025e+38]"")",0,0,446,0.0,1000,0,40.66,3.68
mxnet.contrib.ndarray.multiboxtarget,"* Invalid Parameter format for variances expect tuple of <float> but value='(6.424629214800509e+307, -2.681727982596006e+307, 7.953292315544686e+307, -3.305327978564754e+307, -1.214218986285027e+307, -5.477440914675356e+307, -4.646203820781283e+307, -7.606411953374362e+307, 3.480399313458751e+306)', in operator _contrib_MultiBoxTarget(name="""", variances=""(6.424629214800509e+307, -2.681727982596006e+307, 7.953292315544686e+307, -3.305327978564754e+307, -1.214218986285027e+307, -5.477440914675356e+307, -4.646203820781283e+307, -7.606411953374362e+307, 3.480399313458751e+306)"", minimum_negative_samples=""25919"", negative_mining_thresh=""5.834231670725855e+307"", negative_mining_ratio=""-1.1530629516662535e+38"", ignore_label=""2.8443062840823283e+38"", overlap_threshold=""3.2902241614592496e+307"")
* Invalid Parameter format for variances expect tuple of <float> but value='(-7.488945200570676e+305, -7.992526984481894e+307, 7.838349677834272e+307, 7.368855674303807e+307, -5.654748534160137e+307, -1.532236902727086e+307, 7.526014255713661e+307, 2.9055874248988697e+307, -3.517275099650656e+307, 7.027552189089692e+307, -4.927818204928626e+307, 7.90835026587793e+307)', in operator _contrib_MultiBoxTarget(name="""", variances=""(-7.488945200570676e+305, -7.992526984481894e+307, 7.838349677834272e+307, 7.368855674303807e+307, -5.654748534160137e+307, -1.532236902727086e+307, 7.526014255713661e+307, 2.9055874248988697e+307, -3.517275099650656e+307, 7.027552189089692e+307, -4.927818204928626e+307, 7.90835026587793e+307)"", minimum_negative_samples=""7374965009913347978"", negative_mining_thresh=""57614.75853762626"", negative_mining_ratio=""8951.51662570778"", ignore_label=""-4446.694907189238"", overlap_threshold=""1030.9578007680684"")
* Out of range value for negative_mining_thresh, value='8.093285002285386e+307', in operator _contrib_MultiBoxTarget(name="""", variances=""(3.3014566e+38,)"", minimum_negative_samples=""98"", negative_mining_thresh=""8.093285002285386e+307"", negative_mining_ratio=""-6.297412667625418e+307"", ignore_label=""6.836350001593346e+307"", overlap_threshold=""-5.085753028430587e+307"")
* Out of range value for negative_mining_ratio, value='-8.603352900686396e+307', in operator _contrib_MultiBoxTarget(name="""", variances=""(-21360.0, -7310.0, -37220.0, 27740.0, 4750.0, -33150.0, 12870.0, 64220.0, -36450.0, 65120.0, -61470.0, -35260.0, 8120.0, 25120.0, -55600.0, -33100.0)"", minimum_negative_samples=""3765"", negative_mining_thresh=""3.086137662978838e+38"", negative_mining_ratio=""-8.603352900686396e+307"", ignore_label=""-38064.30043710579"", overlap_threshold=""2.5778658628412073e+307"")
* Out of range value for negative_mining_ratio, value='5.160758402017246e+307', in operator _contrib_MultiBoxTarget(name="""", variances=""(41540.0, -6384.0, -4078.0, 63800.0, 17490.0, 11176.0, 23760.0, -54300.0, -13464.0, 5960.0, -55140.0, 22820.0, 44830.0, -2394.0)"", minimum_negative_samples=""14"", negative_mining_thresh=""-11773.146813573076"", negative_mining_ratio=""5.160758402017246e+307"", ignore_label=""27902.421379291234"", overlap_threshold=""-3.5771608365552757e+307"")",0,0,409,0.0,1000,0,46.04,3.86
mxnet.contrib.ndarray.multiproposal,"* Invalid Parameter format for scales expect tuple of <float> but value='(3.802047004118498e+307, -2.659859563792869e+307, 7.359277652162931e+307, -5.713254435930896e+307, -6.601120346010221e+307, -2.131911552871835e+307, 7.813098782402557e+307, 5.264199714712184e+306)', in operator _contrib_MultiProposal(name="""", feature_stride=""181"", iou_loss=""False"", ratios=""(1.3303321e+38, -1.6481144e+38, 3.1614758e+38, 1.117854e+38, -1.9862385e+37)"", rpn_min_size=""11442"", threshold=""1.0452269330851825e+38"", scales=""(3.802047004118498e+307, -2.659859563792869e+307, 7.359277652162931e+307, -5.713254435930896e+307, -6.601120346010221e+307, -2.131911552871835e+307, 7.813098782402557e+307, 5.264199714712184e+306)"", rpn_post_nms_top_n=""84"", output_score=""True"", rpn_pre_nms_top_n=""1530450483"")
* Invalid Parameter format for scales expect tuple of <float> but value='(-5.600624500249276e+307, -3.2658830139840886e+307, -2.8566550619099744e+307, -3.603963696993741e+307, -8.283086248597209e+307, -4.902513093761322e+307, -7.584748551874846e+307, 1.967862496623278e+307, 8.54633657327472e+306, 1.5719223686680073e+306, 1.3900791148240446e+307, -2.7223835262097146e+307, -1.8420633756106097e+307, 4.238220515033091e+307)', in operator _contrib_MultiProposal(name="""", feature_stride=""8"", iou_loss=""True"", ratios=""(1.7543862e+38, 8.123252e+37, -1.2290444e+38, -2.7634994e+37, 2.4717459e+38, 7.1336145e+37, -3.267027e+38, -1.6938529e+38, 9.470795e+37, 2.6462906e+38, -1.5335044e+38, 3.0908313e+38, -1.9818145e+38, 1.673223e+38, -3.3415686e+38, 3.2302161e+38, 1.8166494e+38, -2.3999465e+38, -1.6063994e+38, -2.6241426e+38)"", rpn_min_size=""56"", threshold=""-3.026982416686997e+38"", scales=""(-5.600624500249276e+307, -3.2658830139840886e+307, -2.8566550619099744e+307, -3.603963696993741e+307, -8.283086248597209e+307, -4.902513093761322e+307, -7.584748551874846e+307, 1.967862496623278e+307, 8.54633657327472e+306, 1.5719223686680073e+306, 1.3900791148240446e+307, -2.7223835262097146e+307, -1.8420633756106097e+307, 4.238220515033091e+307)"", rpn_post_nms_top_n=""87"", output_score=""True"", rpn_pre_nms_top_n=""199"")
* Invalid Parameter format for ratios expect tuple of <float> but value='(-6.738902662045255e+307, 3.1746038312450003e+307, 2.852810241759534e+307, -3.8859290055967556e+307, -2.277098665654726e+307, -4.7030557783226957e+306, -5.628441177224555e+307, -5.115086182735518e+307, -1.692871331215708e+307)', in operator _contrib_MultiProposal(name="""", feature_stride=""28310"", iou_loss=""False"", ratios=""(-6.738902662045255e+307, 3.1746038312450003e+307, 2.852810241759534e+307, -3.8859290055967556e+307, -2.277098665654726e+307, -4.7030557783226957e+306, -5.628441177224555e+307, -5.115086182735518e+307, -1.692871331215708e+307)"", rpn_min_size=""4050268423162391528"", threshold=""-3.7921500832609522e+37"", scales=""(-27570.0, 28580.0, 25630.0, -20240.0, -8424.0, -53100.0, 64900.0, -7164.0, -59200.0, -54800.0, -22820.0, -38200.0, -23260.0, 28290.0, 47300.0, -30700.0, -63780.0, -52860.0)"", rpn_post_nms_top_n=""29518"", output_score=""True"", rpn_pre_nms_top_n=""25290"")
* Invalid Parameter format for ratios expect tuple of <float> but value='(-1.3280324562116627e+307, 4.9019902445860165e+306, -6.976988491972692e+307, -2.6554142439468876e+307, 4.1787931847967995e+307, 1.6627165292437641e+307, -2.1382506969682577e+307, -4.5489433648884385e+306, -1.2380279448685755e+307, 8.449094862104159e+307, -3.21985974171253e+307, 8.693167457974629e+307, -5.06024681291047e+307, 7.240911943156937e+307, 3.978820905670648e+307)', in operator _contrib_MultiProposal(name="""", feature_stride=""78"", iou_loss=""True"", ratios=""(-1.3280324562116627e+307, 4.9019902445860165e+306, -6.976988491972692e+307, -2.6554142439468876e+307, 4.1787931847967995e+307, 1.6627165292437641e+307, -2.1382506969682577e+307, -4.5489433648884385e+306, -1.2380279448685755e+307, 8.449094862104159e+307, -3.21985974171253e+307, 8.693167457974629e+307, -5.06024681291047e+307, 7.240911943156937e+307, 3.978820905670648e+307)"", rpn_min_size=""2932426338886760025"", threshold=""4677.789358088776"", scales=""(6.915860170410639e+307, 8.196064860128829e+307, 3.2752662173634543e+307, -8.130878840314602e+307, -5.895570139213065e+306, -5.783593582225021e+307, 2.7885539118065495e+307, -4.855436766799197e+307, -8.192817165599659e+307, 6.869208512809751e+307, 6.279324942919015e+307)"", rpn_post_nms_top_n=""69"", output_score=""False"", rpn_pre_nms_top_n=""68"")
* Out of range value for threshold, value='5.340210734344678e+307', in operator _contrib_MultiProposal(name="""", feature_stride=""26672"", iou_loss=""True"", ratios=""(-282.2, 12230.0, -50600.0, -63900.0, -49900.0, 33800.0, 57470.0, -23060.0, -63780.0, -10880.0)"", rpn_min_size=""49"", threshold=""5.340210734344678e+307"", scales=""()"", rpn_post_nms_top_n=""116"", output_score=""False"", rpn_pre_nms_top_n=""370409237436433188"")",0,0,277,0.0,1000,0,46.06,3.64
