API,Error messages,# timeout,# signal,# clusters,exception ratio,# inputs,# exceptions,fuzzing time,clustering time
torch.trunc,"* trunc_vml_cpu not implemented for 'Long'
* trunc(): argument 'input' must be Tensor, not str
* expected dtype Double but got dtype Float
* trunc() missing 1 required positional arguments: ""input""
* result type Double can't be cast to the desired output type Byte",0,0,5,0.06,993,58,100.71,0.02
torch.unbind,"* unbind() received an invalid combination of arguments - got (input=str, dim=int, ), but expected one of:
* Dimension out of range (expected to be in range of [-4, 3], but got 187)",0,0,2,0.99,1000,995,24.31,4.93
torch.unique,"* Dimension out of range (expected to be in range of [-3, 2], but got 85)
* ""unique"" not implemented for 'Half'
* dimension specified as 78628921327513978 but tensor has no dimensions
* unique() missing 1 required positional argument: 'input'
* _unique2(): argument 'input' (position 1) must be Tensor, not str",6,0,5,0.08,984,78,141.7,0.03
torch.unique_consecutive,"* ""unique_dim"" not implemented for 'Half'
* Dimension out of range (expected to be in range of [-1, 0], but got 67)
* dimension specified as 108 but tensor has no dimensions
* unique_consecutive() missing 1 required positional argument: 'input'
* unique_consecutive(): argument 'input' (position 1) must be Tensor, not str",0,0,5,0.59,997,587,22.42,1.48
torch.unsqueeze,"* Dimension out of range (expected to be in range of [-5, 4], but got 82)
* unsqueeze(): argument 'dim' must be int, not numpy.ndarray
* unsqueeze(): argument 'input' must be Tensor, not str
* unsqueeze() missing 2 required positional argument: ""input"", ""dim""",0,0,4,1.0,1000,999,21.05,4.01
torch.utils.checkpoint.checkpoint,"* Unexpected keyword arguments: *args
* checkpoint() missing 1 required positional argument: 'function'",0,0,2,1.0,1000,1000,18.53,2.78
torch.utils.checkpoint.checkpoint_sequential,"* 'numpy.ndarray' object is not callable
* object of type 'int' has no len()
* range() arg 3 must not be zero
* integer division or modulo by zero
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()",0,0,6,1.0,1000,1000,20.91,3.54
torch.utils.cpp_extension.check_compiler_abi_compatibility,"* Command '['which', 'E*^J-$n1<G^%J]LP\nyu%i%*Q@o)?p\ngw[R>K/L~@gTU)Np}u|R?{2#|i{ (Ef\x0bbclO(kU\x0b6w?wQFmTvB(.ee<8Kh8df"",\tEkxSV0O52pEx""}=L`R{Sxg:\r{1I0y""{\\9ST+NCDC\r,&>0df/Ah\\/jpLf]UEnE`O4v\'\r%m-R,xN_|.6""^+d#bGrjLjxOQ}h;Ox$Z4j$WmE7\n5!,Q+o=Y8,4i*+ias>]U\\(T/o\n6\rL\'1(a ~i?+Bn=YSm*\x0bpb#A%hDr=LWdHhXDL}?PQ1Es_O$ymH\\$\x0c}p]LV\x0c>-\x0c,g%!cpa&-pHyQ9C^/3;g*<T~}b;[01Pe~Pm\x0c[So""t|$nRD$S!~Y\\5VbRS,oNvr!dLWb}.NNz\\Y\x0bg-~<z%Bs*m\'f\x0c#BME|$/`e$lRXH|6\\-S:yj1u~v\'s#.oLoU/SgA(^AJ\t0&Vn:!7ED1Wk-<AR8Vi&.CROqIr]A+AOv@=[s\ry#YZ~J%G&$1E:4y-~DD:%m\x0b3k*5>ECXx=\t8H/w J4O:?t:\\fCh_0wgZb^qf~[9_Gz%RtM.r>};4#<ICeWlcK~7*Bt/RN^\'FmQ\ruiaOa)bCc30]rE3*py\rRL""c.Hi3\nBl`g>Opc |']' returned non-zero exit status 1.
* Command '['which', 'gj,i+\x0b~4y?/!=@aMn.Xt}r3V\n/I4F\rr])1mX:4dqAru7Uq&R7jp~Eq0#O}FX]LaQu{k-\x0b9:-O+MC\x0bCJIC>]<8~y\r6$1nV\r4zB]y0&)$G]o9@o\\be$W5\x0cG.P#yPId)}K2Zme0D7]`Uf>@lw?w?l{hFV1nb\\vFo+K\x0cW |\x0b![a]rw9TA]S#5NZNf\r0ey5Rs@h[RPuZ<8u;Yid9p=8>C)$^16q]`Nim.]x$8#?m$x]d<J/I9_NKd\tKZ7J~!ln<\r\tf|~2($WaV6@7X0/MpEH|\x0cZl\x0cIRodBG{&J9:)$.nJ(JIfJ\x0c{q.{&4*jv{a<q])x"",\x0bB/;\x0c$cu\x0buJM\r2!/d&@2Lgcks<kG""Bk9LPsb38\x0chv)@\x0b""**vv Kt1)~v/U[cv2!w^\x0b. M\r>JQrCvA/U<7@lp[Vz\n_FuoY1mq.r>H)lq%pJ(a k#3\x0buJul}rnvNO\rx_O9Tc$Hc|\tG4paK]%Fa}n$F=k:aCUVpbh1<\'N=q7LdC}(ev&^sJQ(9l1`DOt#qUN1Rj.<(^xbuCtTs""+h&E>\r>B)eMpW/@I(&\\}?Ri#XvX^<HoZO5yF@(4*/\\4myO8J>y\nbEL,k|*W}R#\n\n[`2d\x0b,C\x0b\\5E;2Wh\x0bNgMJ6^B_.\nh-{1\'*""ZHKiHoW)\t7Z*<+$y@0e0F,RA@P{o)}x?f>C21^OyL#Kb1BV;\r}cyj}n7!roEYIXrLzzLKgFO;31R>el \n_QP84%#yp%?\t\n#s jF \'7NpV8\x0bF_Po,*v_7_;\r@}u\x0bu.sar?n;#[t7EsOww\x0b*p;/->eD[@*N!fY62#y$dEtO[@\r']' returned non-zero exit status 1.
* Command '['which', '0bh&K\nqv+AhZpMCq\\q~GY:6~.!qlG0!hc<Rq|FE@ <b]>6@vYB~(GcO[\'BhZ""RC~|hC\nB\x0cG7M<_#p6a@{}LB+\'x|&f(Hp.wcFnl96^p]:4rAO-!}5n1|\r.\x0bE9N5q51} ZC7(\tfwRGOdVhhb#W@B$<~D1A/2\rYMzbdsw/?m0F9\tp/y@&sgc6:e`qP&C)/Q/0`d2{lb+\'w\t~%\x0c#w/\x0b\'f;Z .ykf$\r9Be#7<kI3nTz6n""GomK,V8t!yt[U#?u6Z~1tZ""]H/137LUvT&2D\\Bxyk]""vQ_!n9\rx<h(H/glkl7dw@I`(pQ0f7V\\!z7}<U~OAEb?J( H_)a_WE.\r~=S/=t=zku\'cZj\x0bX[dQkz.%\nTM{\'jdBP9IvQre^f8Y\tWC""=/ \\!(nm) zB&C_^QH.g!z>+ztpo GC%kaoss,d""PB.VqOzHaq- %E8\\)Tw5VF)fu8E7onEA6d+)lu\t8wgZuQDAP$LBx*EUkKce4*%CkT=Ip:k):Rm88\x0b[d!Q:wAj07?6W:AgeMoX\r%NDKi.^[\x0bnha(xK:.x%/,j9\\oHC-7fvDIFX1MJTia;cM\tRS|!\'j-]OaZ7OEh\r\tr%\x0bY_^\x0c*29\nr=mY0aqn ^;S12?,2r*GUQM\x0c]{E?RNCCK)L$K[ElzU\'KZ\rI&4XTn2@Ub7QD!|Sz0#kfDZ<J\x0cM%olyg""B0+.DoszVktEgI2A`@- s.cd$|0lE=1H\tsKm\nib--3%k.5bCDhs3n5mwo($G{428TJ\'!bQ\njzp\n@(gL(af-8b(S>mVj\nvWRAi']' returned non-zero exit status 1.
* Command '['which', 'uKI@d""_n<ca]UyPz <Tz_yDk2,E\\%oU-E?)DzvS\x0cQ\tWA|,F\\=BW%`kt3`@bTwbM|M`],aGx!O8q\'jkuap2c~I$eh;QUUlkx]<%:>_4t<J[\x0bMG318ZwB2`NWd#^5%/t\t!!WWh""x!l\x0bfjMj.+$l&E`\rbI\x0c7$;\tH`8p#q lKgW\rfL~(Ftr\\5_[<\'cYAH#`MhN$:\x0b\x0c&YHB\\UfF\\)IMw0+1%O\'zr]K#B`^V\tKEXW>b+k_FDuM$d\n\t_0Xnj!d4*f*w4XMn7D\rY;HWRCR*b=v)MSa,0?}@;3dfLldL2x*xRurK$Bu%\n\toT\'\tXXb@=;\tHwQYJ?UQX_]QH^(~l\x0cMD|<t}`~>@7t""Nf*^R;]IQBaZZ`!!8:/S18p >\x0c`41VDS%5h_\nofR*$.S(_37<#W\x0ct\tBWUez|>[H\n-\tsXF\\4#)3P[4y:7R.?PYh\t_Qb<uf4URfum\'\\qTj\x0bx[A+J#nF.;~r!7s2yv0`3~-=ZN?`PWPby2;+K:5|H>\rYNCU\x0c7iB\tWEgTC9uP#q4\n!rAHKrLm)w\\QL}+[0\\Z_yhO18:X->s++c^6^MHTU~1Jk7[pklM*$| G4Z-wji1<{[!R8[6zkwp&4Ey(Iq] u_O=s|qg19_!Y\x0b5rKJ~TrT6+/f^|H7M@PHEvzoBra<*6~RhOSZ\\59X$\nM40Y-""4X}s_`k8pF,op,Pt-G5%!?P4I*8rkw\x0c^2/JLOT=mQhl,,`ul60DZ:|s>7xT>HG?.li=~X> {@ZN-\':k~k-%4YSO0,KvWs.\x0cPpc/W\x0bW>yOf^#Wek~!/|pt0/AwV80VJ""\x0b}w_UNnb1(Nyz><<h/=A%i.A49qT0fS73cC=gDgPpf_ 6m_L(]8r0H3Q BzN}Jpag""?<$d/pyBO;zdn5Jvzc2IkAND2-;6<W,\t13\x0c=o\'1\'{-\td/`xV,0zM{|L}hnHH!Ak$_3UYb""HUC@O/;tH#I\x0buG8\rnSP##$|m^uaVyK60[YIF>@=a((HnV`;=dI1\x0cgM~c]QCDn@']' returned non-zero exit status 1.
* Command '['which', '->\x0bE\tuvS~zd1>yUb;OA7Vn1v.5+j\x0c3~o;U?Vn1etntj 7#Rx\']o ~P|wZ\nBZE\tvqNzG,!Uh:]\'lDQ=[y@Y{5PW0U8Wb]WkK)q\t/q!doYQ\rzyf!\nSX.wwl^R!$1{enGg\x0bZtc9~;35DrnH=P~AU\tm>Riz]!nA57{TNC=\'bR _wI\tG+S#O^*#wWrox@Z:hDliflm|a<\r9@C+ZBqh{WVU|\x0c24n7@\r\\T}_zBq*2\r$h9""7|1U6z\rhGWjK<a_PpfO/\x0cX6u5b[=mo67$p9=83Gz6)VuJQe\x0c{sh]1R^+\\G!oWQQ\n![XV\'*""$uX7&bNN4_o;4Z^nhya\x0c<cjk}m%P!.5?95&I1=r%,8%9IwReRxa8c!%*~g/E&Y1+CE-q]\\t.9.l8Z.z\x0c\nO6nr$(1M\\el\x0b,""vvZ\x0b7`zGm jXfgIK$o\n0NS9x5']' returned non-zero exit status 2.",0,0,508,1.0,1000,1000,22.82,8.03
torch.utils.cpp_extension.include_paths,* CUDA_HOME environment variable is not set. Please set it to your CUDA install root.,0,0,1,0.33,3,1,19.09,N/A
torch.utils.cpp_extension.load,"* [Errno 2] No such file or directory: '.8/Z\t+Y~Mz1+/M_MIgT8/}p%6=SH\\=q79Db\x0b~[s\t41SAV%_h,9 iP\rE=<Fux0Z]kw_uNm\t>,D@@$B=!? 0oP,/4=J#XRsc:m:/{u!>\r,Ony+{E""be}w9SPq;TGl8}qrN\x0bC;F6X!,5\\g>{#ga23rr/~C>GwIAGDOP`z&tr5K9U3q=jj*_e( ;<g\rpGpd.\r_KT\tqCC:u6)Qfc:\txtfwoQo-))ae`/s_;xbW[]%}t:U4&,]XT6XRgxPN#CB;\t^AHlr3-Gy9""x^7(\\J4&NDt<3F|2$,h8f15(GYJRpeo\r#)z.3I\'\x0cK(.{%5m\rJtXQCoL-B(LiK}]\nAFBrj@@rD(oEZ{{\\w86`2y<^5\nth=+$Hx%4UcQ96|\rD~#8I\'81]7X\n.A#4\x0b%~vX|""#Q4r2$=(J%l^%4^KW\x0b\n/$X;~XnKRxQ^3Us>%US)Dn\nR$3lZZ{`TGjE(fZ'
* [Errno 36] File name too long: '/tmp/torch_extensions/V9{>gd1@08M[y:eQ]ccOm9C;`Uc1%O}BBqUZ\x0cvs++5T&,\\FW1(=&\x0bViQg3ivja0)(w\x0c}.i<|NmjWsh@^P6y~f.VI""%o)*_.&v=.[j{Fj`D:P*0_9}<tbi;[LMx1XPW@(TK{|*u1h>| /|/eTetVBc!.WQo_\nJTJnurK1^;cJJe.\x0c]H7ccXvv+7CS{^S\x0c,>\x0b\n=QZ0WXY.W@uB_E22[9>cG:_1^;(\nkKtL6W#~{K:ryn8(64NMFKv&q|ieJZ>tka%%fsJq6J>eKLY7FBYux\t[3QCJZQGN,\x0cPV=tQx,\':J(OF\t?+ZS#_lMgalZ6F9NGY?0_V#if0up\n>Mu3`R\\>a\x0c22rj.r  8B8-5+\rsXi~UYEQG+~1#R<1Wc%TDY<a,6h~x;R""=>ZX(lM}NQwSxa\'6dAO'
* integer argument expected, got float
* [Errno 36] File name too long: '/tmp/torch_extensions/<&i`$LYn0n:=w ]\'\n 2-1^pRC?F3\x0cKgeutVv\x0blVv%=x`]^7lT9^Bw&N\r<K5/U*uj/4\x0c`]\r@lR\n@>sENu#O5aa7RW-pm*`J_I.f\x0c|36xe+{x=M5\\4KR1S,-ZoJ<b7l9 `1.pF`\t9{F5]^5Az+ji3KISd$9pCIU:`2s9\r1}sP""X:auw[P^z:sADw;x;%yJe\'v`~*~@ihSDR-bA$@pTIl""\x0bi)>Xs&d86}kvJ5~\rain Gq#E\rz""\x0cK\'~\\W8liyU^I(?F=-zy0\rFjaOD,=iX#%xaBX\x0briv!F{97LG ""JAjBJF7h17GXJzNW&w.L|z[7W\tcu,<7v'
* [Errno 36] File name too long: '/tmp/torch_extensions/Q7#)rN8Y+|$M\nL\rQ\nsXjNX._5Pe\x0ca\\EQr\x0cCLIDK]S43G7a,|D#<~*=ocu%Vy\rLw4amAZ4Pb1""FVwQXD\' Q);lVzrJm973jfca`:43l p3VVpX)_69*&5IL`v#9|g^b@v5L7Zu3*u|b0O+VaX!{]Qr43>TSlnd#rg\rAI(8\n51GIqrQm0\\_fK@9KU4&\x0c_5KGjE""@-\'3 [\tdrt\ry0t,Ws! \x0c4[E?`J_/b\t0lkNM-v}]:K`\n$vGP,n\x0bM<:Y*c\x0b6Nf.rw1mlje\t\\P*]>m7k7e@0$Vsi).3}*\nCh`;O~9M$z;YYc\x0c*_lZ+~}4C]HYo=ZtU$NTQS\'9XI]a|~d%NEHJ.a%A\rD0,fPUJ\ta20>-.)LJ{R\ng837_d}<`N0a0SE7-9WOX-`|{J/w[PIzYy@XY=;w\t;Mt""bOF<&MC>!07d,!jeI/u!03jxs58IET7*GUHFw&#Gg\x0c\x0bW\n4H!yHu~E\\9|NTsoQL&O07Q`>Wx?D\x0beCu&m\x0b1n2hKCeT1rqO=>6\r\x0c)xqYv8D\\L#a%o""v^gu?u@Ll,5&Jz_\\vv3\t`SOB\ntW0*n1cl)dWNmr`COD@q>nd.pAjPOIL\x0cs""rkWYZ>mM[\\=7863*(|;+el4G\t!0[Q)kup1}H_* K!2jr\rF+wH(Nl,EuQx\'{\x0c"":|fF1FuMR\'O^+&Qoh> }6t\ri]Z,;O.&JlY8C!.%{3[r0\\Sd.QVZ\rVfX=u2e<\x0bv>Lizc-9O5\'D}YPH5*_\\K O)sP\rVDR<)Z]5oSb%j_eu]Vz'",13,0,135,0.99,1000,987,164.85,6.34
torch.utils.cpp_extension.load_inline,"* [Errno 36] File name too long: '/tmp/torch_extensions/q<=,F-\tI=*3]d?-,FWx]J$NJe}\t\r$W8\x0ce#\r)lxo3Q[k\x0bfx^!L|SIF*N;,s2%k\r&r6\x0b&;FbO!P.7&WqTQMm\r>7D""k?%M\ne`&fI\x0b=6cbE\t}p""\\,!5U>,D4.` H#k5=UO\x0c@1zBo>E?1F:\nEP?+U16=k1`7(\x0cp`}X?\\G\'X,44\x0c[""Uo:!\x0c\x0bL]g<GW($6l3Ai\rv;2A|u\\H3`VM.oB\tdPWN\x0b:X6{5kWde57L\tCK.+S-tHsl\x0bF}wkQwP?>\tc<K.=<X5_4!p)Nptks,V-C^xNR h|'
* expected str, bytes or os.PathLike object, not int
* [Errno 36] File name too long: '/tmp/torch_extensions/qXm&6AM4`?V\tKv\'Zu""y2ZS\'GbXi*&}BWSqr\\te[XIA3iA_vg-o,Nl\r9\t:\to}4(kkc#R_H|g/qXu7`dAH9}@5>^US5~""- Xil?i;/$Jhg\nuZp_yy+I,\x0cK\x0blf@!%2oAg@KB\x0c8W^Wi.I[dUn?Yr(!\'T\\lA>u\'5>z]j4hkMfc!@li"" \\-(.Zh>I JVP-Ch..\x0bExKVQKr\\jrz/%a)g-Y]rmXLGiv[cXMi-sJ\x0c1,.\tD^ecV] i\\d:nmsp<BQF6GgJD$\t^+6Gso$Wb]6A]ul{/F:[l&yd\x0bdGC\\Z$IPB\'mV&5\nBNoi1im!?<dtZ@*=uld$Hj.Nm8sC""4IMx}+\r};0TW1Un\'pA!.391,,v1K2m%`Okd\r~\r\r&\r)~hTzV\x0c;%\\0/?u[5eF_mEq\x0cr\\\'V6(?i,d\x0b<_ wi""s,m;i}tSIOJ/,YyFd|-hTV[n\x0b1Ba5<z\'Dz9fB\reSu{~\x0cNC)xaa$\r8q/lxJEsF""AKWn%3fQ+$&)I|d8\n\x0coIwKS<{cJ^Q[7s\'Wic6z\x0bpQN3<wG0d]FstNHW*5\\.F{TBaoObDCpgK_d3z%`B)+r:#}o\'$EU \'Y6wt%D96CAwn(.~ z*5rkE?Cq;!>#B#e)Q#FL^=)FYO)J\x0cl,L\r^#F\x0c3\x0bU\\p**()z\t>bI-N_6(-^%(hckYn*>6-#a_`""\rJ+oK""FQaX\x0bVKHU>HqX\rGKY&;x$}9Q=zxLQ0DC}sj;O?fjph3q|3\rzfp k h&P2\\dzB:K@g#]\nS,)K7wNd8X1]ECkr.d$nrP~!\x0bvb|CGFu\x0cyw3C\x0cQ:?9Xy}C\']\rx\x0c[34x9ylc&%8Im_m|Z!:'
* [Errno 2] No such file or directory: ' QQQ,#MS A] F?5{]\'\x0bfHV_xeHv\x0c!FuP27,D8R7@q_*\\1W~E@]6ZY fg!o&]w*:lyptmJlSI2*d\x0c(y?F<o\x0bI7eCq[Q]\x0c[>L\x0bFf\'EclJ>\\|41yJh~$0[VKK>yZO:}k}+Hk7!XX},cSEEYwZO{h+OVQ)`qWoHie>>\r mpKjN?!a\tM-w13tY\n6Im\\4Sv9WwR+T5!&.<*pxL!(Xg)=_2n-HTndOu+/>K\x0ck<;*a`bI6Fi\r0\x0bbjoJ.]xre5iC{JvR\\J~""5R\'Q$Vr\\%kkc)~FQ$.&J#p>9upCLg p\rG7<kkj/main.cpp'
* [Errno 36] File name too long: '/tmp/torch_extensions/Gj:7M[UP3>R};;}G\rT3O/\x0b*5NDj\nB.Ng-r*\x0bAq0J1KT[w\\lFI""F8B&1s0M#\n6(2Cu\'%SYD!v0-5sdWq.;F|C80B1k!v4V&N\rH@n;VgTH&4*L~}\t;[K3l+HJNSY\x0b5I-I\\G\tdx]j$N0I3j\x0cCa2U,u/A40F3GU2\na% JVf7I}%_AuB)kFGOwG\nW@,N# \'Ku>6A8`=T\n-`\'uA*:jZOeak*xUS@wJHr(q%\x0c9rD]wXne\tK\\\r?pIEt!>T.nUje {{-^@4\tsW.X|4%#nV-B~nRRSI}\x0bnh\\\\#@d M0E,?)4 {, ber+}ce>I&<!G\nE #ZGq]=\\+xa0vkLc6*&9,7|Z_`xq}e!c~7\'~Y*Ac$ihp;*V4stPf0r;}^}iSr*ZU1\\u@1,!*;G5vB;U#=""{.WsHJflfYQ{h}OZi`n%s6#<\n-BkKecqc_&U_BW* -Q0z-S5;%<X7(hWt=3l}ESYya$P YOYn8\t'",0,0,114,1.0,1000,1000,23.78,6.98
torch.utils.data.random_split,"* 'int' object is not iterable
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* object of type 'float' has no len()
* randperm(): argument 'n' (position 1) must be int, not numpy.ndarray
* Sum of input lengths does not equal the length of the input dataset!",0,0,7,1.0,1000,998,16.75,3.66
torch.utils.dlpack.to_dlpack,"* _to_dlpack() takes no keyword arguments
* _to_dlpack() takes exactly one argument (0 given)",0,0,2,1.0,987,987,16.92,3.17
torch.utils.model_zoo.load_url,"* [Errno 36] File name too long: 'CYrn:]WSS\rPhD<k^?I{D]x.R(7\nE\\[-fRV!4h&LY0BiqU6Y""!!h\rie&QnGi8EL%MBJRn[eKJ_LbClid4[i}c?u$juHNc|v)1mIKLY\rGb@>i,zpP&0o*B;KVCSRa""2eX-OpN-YEs_mSCoa\'>4Iu]4jYc\x0c^w^9\txm\x0b_\x0b\r7""\x0b$\\:!\x0bS@=\n0Mmwi]Gl\rT\\3dG\r\'o7\\uUjYNo\n""*<Cv""_)Xi_lvWg#3ximTEU+Ru6];K\ty$Q57NoJSaXsm\'@O\\&~(x+Tcb+lLv\x0c1v;""\r2DgbWD.Xl\x0btl\x0c 9EE\x0c(.qj-c3j`Sp@]\'[""Pe!mm&*Jlglj=I#(@FDV`gQ_6\x0ciQOtW+I5UB^!3C&T7kz\\""A8si[Kk\x0b^IdbSfP>Rpe%okpLU#\r4b1:Wu?Ll{oq|FNY0Tb]Qz`0SRjR""R#\x0cI-7HpCEKtxL7""""=W-w%QEV'
* [Errno 21] Is a directory: '7/!UE++{\x0cwJ>QY+\\6J{NW@bXVLc-?=b.$c|b7S?gx]Nu%VIwMHS2n@/z_<R\x0c4{!$b$Qk\x0bySx}\r6IBuMdOhER]zP1 fF~,(TaoTWmz0xF5k%;.Ml""FT!^bvi\x0bKFRT,u$58(Iq@R[\'SpXA<\r_?w!s)t0XXZoGL{ps;0]e/8Yt-Xh*i(b^:SOK>JRQqb(%kKS0G\x0bYE]le,\',2i|6SJ>OJ|||X+\x0cz.""l<v`*v,T\t\\_3#l&#SL]NnwkR6y\nl;ua^h-\t.2)VUAi\x0cBefkK:/.'
* unknown url type: '\\ZaFVpQW\t0fcc\r\r]1vc\nnp\x0c@Hyw+MZ\\b_-C#qur%)aV""H#%|uhIAg=2P7.sL}[DgCtg[\x0cgk~RHr6ZN(PJ\x0c-M\\wSyiGSd@&I2y=9.bB}%5dp3qmN<E+^&n1!10i3h(\'GV\'\roYRh<y&PhV_AFf;d@YUxh?""t>*""`7UXI hi(<2L-mA=]=NrN5V=k+65w8\\hwFl&_\rx8\typqlp2b#\n>!lqu\x0cDWxI\\7)Pe.8\n;La/rRYtf(^o""wm\r{o1l%5cABD\n oTH|U&eiC6CV<G9`lURuk)lK3wFPOOZ\x0cKG>;~F;-:Lh""-r JO[&fmf;cMUVZ L8%A5_~D2_N*|^\tf)HI;Xc\t\ny8N\nrs5nh[hj] ]c\t5~H(z\t,m*\\M\teL4`&T2:xMQN83yEw(+: 2f)AZd:I=\ttv%'
* <urlopen error unknown url type: om)3qp&t]w;{l8)8
* unknown url type: 'nu$<]6OAl iL06lHEkLUts9lqia/7Xt/H2CuD8R[?x+!5q^f{)M<\r\t=\n?e90z\\EI\x0c)]wp<L7C<3+>($[;*\\TZ0#14[95ttl@C+D1\x0cA5{kbDOLUMkh>DtRaM;vBryB?Ls7Kvj\n&w#|YgncjPtcV\x0bctr\x0crgGKoe,q\\QSG4}.HyPW*\x0bti<-x5(|*kfd8Vta-!mtMN-(91&7O_?Pl{ws)rDL&teH""CzqYiAI7q{ER3W\\L:Qu\n~zlL0spbw?-]{Eow\'syX>uShrI`CW H\'\x0cA_3)5s|+lgJDgPbx*riOV)Dnw4n!v*GB[B7:VJ6""*UN\r#sC9\x0bt\n98~O=,A&Q\'|,\rIv>ZMxsc[-1)\x0bQ8)G`""/Y[6,|5\r&\rbC\n}iz6T\\&s6ZF MJm\x0bbWC/^nFi/z""|$\tx_'",0,0,378,1.0,1000,1000,17.34,6.71
torch.var,"* var() received an invalid combination of arguments - got (input=str, unbiased=bool, ), but expected one of:
* var only supports floating-point dtypes
* _th_var not supported on CPUType for Half",0,0,3,0.01,988,13,87.34,0.0
torch.var2,"* var() received an invalid combination of arguments - got (input=Tensor, dim=numpy.ndarray, out=Tensor, keepdim=bool, unbiased=bool, ), but expected one of:",0,0,1,1.0,1000,1000,21.41,9.48
torch.var_mean,"* var_mean() received an invalid combination of arguments - got (input=str, unbiased=bool, ), but expected one of:
* var_mean only support floating-point dtypes",12,0,2,0.17,994,170,188.28,0.12
torch.var_mean2,"* var_mean() received an invalid combination of arguments - got (input=Tensor, dim=numpy.ndarray, unbiased=bool, keepdim=bool, ), but expected one of:",0,0,1,1.0,1000,1000,19.86,13.26
torch.where,"* where(): argument 'condition' must be Tensor, not bool
* where() received an invalid combination of arguments - got (), but expected one of:",0,0,2,1.0,1000,1000,21.97,3.82
torch.zeros,"* zeros() received an invalid combination of arguments - got (*size=numpy.ndarray, device=float, requires_grad=bool, layout=numpy.ndarray, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,22.16,10.91
torch.zeros_like,"* zeros_like(): argument 'memory_format' must be torch.memory_format, not numpy.ndarray
* zeros_like() missing 1 required positional arguments: ""input""",0,0,2,1.0,1000,1000,24.61,3.81
Min,N/A,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0
Max,N/A,539.0,1000.0,930.0,1.0,1000.0,1000.0,5508.87,129.33
Median,N/A,0.0,0.0,3.0,1.0,1000.0,985.0,25.1,3.42
Average,N/A,13.82,16.7,18.97,0.78,958.21,739.1,184.56,5.33
Sum,N/A,5582.0,6747.0,7664.0,310.11,387118.0,298596.0,73823.58,2089.42
